Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CASS_P,,,,0.090,0.190,0.290,0.390,0.510,0.640,0.790,0.970,1.220,1.510,1.810,2.190,2.510,2.680,2.850,3.020,3.270,3.550,3.840,4.140,4.440,4.760,5.090,5.420,5.760,6.110,6.470,6.840
CATY,,,,0.050,0.100,0.150,0.200,0.270,0.330,0.410,0.500,0.630,0.780,0.950,1.150,1.330,1.440,1.550,1.660,1.810,1.970,2.140,2.320,2.500,2.690,2.890,3.090,3.290,3.500,3.720,3.940
CELL_1,28.290,28.460,28.710,29.470,30.230,31.170,32.100,33.760,35.770,38.490,42.280,47.070,52.890,58.530,66.160,71.040,70.690,70.340,69.990,71.750,74.190,76.610,79.020,81.400,83.770,86.130,88.460,90.770,93.070,95.350,97.610
CHAP,,,,0.050,0.100,0.150,0.200,0.270,0.330,0.410,0.500,0.630,0.780,0.950,1.150,1.330,1.440,1.550,1.660,1.810,1.970,2.140,2.320,2.500,2.690,2.890,3.090,3.290,3.500,3.720,3.940
CHAS,,,,0.050,0.100,0.150,0.200,0.270,0.330,0.410,0.500,0.630,0.780,0.950,1.150,1.330,1.440,1.550,1.660,1.810,1.970,2.140,2.320,2.500,2.690,2.890,3.090,3.290,3.500,3.720,3.940
CHIC_1,64.670,65.060,65.620,67.490,69.340,71.630,73.910,77.960,82.870,89.530,98.800,110.490,124.730,138.520,157.150,169.090,168.230,167.380,166.530,170.820,176.790,182.710,188.590,194.430,200.220,205.970,211.670,217.330,222.950,228.520,234.050
CHSI_1,6.660,6.700,6.760,6.830,6.900,6.990,7.080,7.240,7.430,7.690,8.050,8.510,9.060,9.600,10.330,10.790,10.760,10.720,10.690,10.860,11.090,11.320,11.550,11.780,12.000,12.230,12.450,12.670,12.890,13.110,13.320
CHTE_1,137.710,138.530,139.730,139.840,139.940,140.060,140.190,140.410,140.670,141.040,141.540,142.180,142.960,143.710,144.730,145.380,145.330,145.280,145.240,145.470,145.800,146.120,146.440,146.760,147.080,147.390,147.700,148.010,148.320,148.620,148.920
CITR_1,,,,0.050,0.090,0.150,0.210,0.310,0.430,0.590,0.820,1.110,1.470,1.810,2.270,2.570,2.540,2.520,2.500,2.610,2.760,2.900,3.050,3.190,3.340,3.480,3.620,3.760,3.900,4.040,4.180
CLAY_P,,,,0.020,0.040,0.060,0.090,0.110,0.140,0.180,0.220,0.270,0.340,0.400,0.490,0.560,0.600,0.630,0.670,0.730,0.790,0.850,0.920,0.990,1.060,1.130,1.200,1.280,1.360,1.440,1.520
CLYM,,,,0.050,0.100,0.150,0.200,0.270,0.330,0.410,0.500,0.630,0.780,0.950,1.150,1.330,1.440,1.550,1.660,1.810,1.970,2.140,2.320,2.500,2.690,2.890,3.090,3.290,3.500,3.720,3.940
COAT,,,,0.050,0.100,0.150,0.200,0.270,0.330,0.410,0.500,0.630,0.780,0.950,1.150,1.330,1.440,1.550,1.660,1.810,1.970,2.140,2.320,2.500,2.690,2.890,3.090,3.290,3.500,3.720,3.940
CONQA1;SASA,107.940,108.590,109.530,109.790,110.040,110.350,110.660,111.220,111.890,112.790,114.060,115.650,117.590,119.470,122.020,123.640,123.530,123.410,123.290,123.880,124.690,125.500,126.300,127.100,127.890,128.670,129.450,130.220,130.990,131.750,132.500
COUA_P,,,,0.130,0.270,0.410,0.550,0.720,0.910,1.120,1.380,1.730,2.140,2.570,3.110,3.570,3.810,4.050,4.290,4.640,5.040,5.460,5.880,6.320,6.770,7.230,7.710,8.190,8.690,9.210,9.730
COVE_1,7.340,7.390,7.450,7.740,8.030,8.390,8.740,9.370,10.140,11.180,12.620,14.440,16.660,18.810,21.720,23.580,23.440,23.310,23.180,23.850,24.780,25.700,26.620,27.530,28.430,29.320,30.210,31.100,31.970,32.840,33.700
COWL_1;ECLA_H,260.970,262.540,264.820,266.850,268.880,271.380,273.860,278.280,283.630,290.890,301.010,313.760,329.300,344.340,364.670,377.690,376.760,375.830,374.890,379.580,386.090,392.550,398.970,405.330,411.650,417.920,424.150,430.320,436.450,442.530,448.560
COYL,,,,0.050,0.100,0.150,0.200,0.270,0.330,0.410,0.500,0.630,0.780,0.950,1.150,1.330,1.440,1.550,1.660,1.810,1.970,2.140,2.320,2.500,2.690,2.890,3.090,3.290,3.500,3.720,3.940
CREB_1,16.700,16.800,16.940,17.280,17.620,18.040,18.450,19.190,20.080,21.290,22.980,25.100,27.690,30.200,33.590,35.760,35.600,35.450,35.290,36.070,37.160,38.230,39.300,40.360,41.420,42.460,43.500,44.530,45.550,46.560,47.570
CROO,,,,0.050,0.100,0.150,0.200,0.270,0.330,0.410,0.500,0.630,0.780,0.950,1.150,1.330,1.440,1.550,1.660,1.810,1.970,2.140,2.320,2.500,2.690,2.890,3.090,3.290,3.500,3.720,3.940
CUMB,,,,0.420,0.850,1.300,1.760,2.280,2.850,3.500,4.270,5.410,6.740,8.160,9.910,11.460,12.390,13.320,14.250,15.520,16.950,18.430,19.960,21.530,23.150,24.820,26.540,28.300,30.110,31.970,33.880
