Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
WBUR_1,0.815,1.364,2.199,3.339,4.828,6.595,8.771,11.384,14.374,17.707,21.212,24.599,27.556,29.794,31.183,31.734,31.610,31.270,30.978,30.924,31.100,30.288,30.454,30.541,30.545,30.478,30.318,30.053,29.680,29.153,28.240,27.222
WFIE,0.000,0.000,0.044,0.121,0.236,0.387,0.575,0.793,1.020,1.257,1.505,1.746,1.956,2.114,2.213,2.252,2.243,2.219,2.198,2.195,2.207,2.149,2.161,2.167,2.168,2.163,2.152,2.133,2.106,2.069,2.004,1.932
WGEO,0.000,0.000,0.019,0.052,0.101,0.166,0.247,0.340,0.438,0.539,0.646,0.749,0.839,0.907,0.949,0.966,0.962,0.952,0.943,0.942,0.947,0.922,0.927,0.930,0.930,0.928,0.923,0.915,0.904,0.887,0.860,0.829
WHAM_1;ISLI_1,1.421,2.378,3.393,6.085,7.598,9.135,10.989,13.369,16.508,20.335,24.361,28.250,31.646,34.217,35.812,36.444,36.301,35.911,35.575,35.514,35.716,34.783,34.975,35.075,35.079,35.002,34.819,34.514,34.086,33.480,32.432,31.263
WHGA_1,3.544,5.930,7.557,9.001,10.174,10.952,11.818,13.224,15.813,19.480,23.335,27.061,30.315,32.776,34.304,34.911,34.774,34.400,34.079,34.020,34.213,33.320,33.502,33.599,33.602,33.529,33.353,33.062,32.651,32.071,31.067,29.947
WHHO,0.000,0.000,0.090,0.248,0.486,0.796,1.183,1.630,2.098,2.585,3.096,3.590,4.022,4.349,4.551,4.632,4.613,4.564,4.521,4.513,4.539,4.421,4.445,4.458,4.458,4.448,4.425,4.386,4.332,4.255,4.122,3.973
WIBA_3,0.076,0.128,0.211,0.327,0.480,0.663,0.889,1.159,1.466,1.805,2.163,2.508,2.810,3.038,3.179,3.236,3.223,3.188,3.159,3.153,3.171,3.088,3.105,3.114,3.114,3.108,3.091,3.064,3.026,2.972,2.879,2.775
WIEN_1,0.710,1.189,1.916,2.909,4.205,5.743,7.637,9.912,12.515,15.417,18.468,21.417,23.992,25.941,27.150,27.630,27.522,27.226,26.971,26.925,27.078,26.371,26.515,26.591,26.594,26.536,26.397,26.166,25.842,25.382,24.588,23.701
WILL_1,2.516,4.211,6.484,9.473,13.266,17.675,23.091,29.650,37.305,45.956,55.051,63.841,71.517,77.325,80.929,82.359,82.037,81.155,80.396,80.258,80.713,78.606,79.037,79.264,79.273,79.100,78.685,77.997,77.030,75.660,73.293,70.649
WIMBS1;WIMBN1,3.552,5.944,7.865,9.821,11.764,13.543,15.654,18.504,22.606,27.849,33.360,38.687,43.338,46.858,49.042,49.909,49.713,49.179,48.719,48.635,48.911,47.634,47.895,48.033,48.038,47.933,47.682,47.265,46.679,45.849,44.414,42.812
WIOW_P,0.000,0.000,0.102,0.280,0.549,0.899,1.336,1.841,2.370,2.919,3.497,4.055,4.543,4.912,5.141,5.232,5.211,5.155,5.107,5.098,5.127,4.993,5.021,5.035,5.036,5.025,4.998,4.954,4.893,4.806,4.656,4.488
WISD_6;WISD_1;ACTL_C,1.738,2.909,3.766,4.578,5.311,5.898,6.578,7.563,9.143,11.264,13.492,15.647,17.528,18.951,19.835,20.186,20.106,19.891,19.705,19.671,19.782,19.266,19.371,19.427,19.429,19.386,19.285,19.116,18.879,18.543,17.963,17.316
WISH;RAVE,0.000,0.000,0.195,0.537,1.054,1.727,2.565,3.535,4.549,5.605,6.714,7.786,8.722,9.430,9.870,10.044,10.005,9.897,9.805,9.788,9.843,9.587,9.639,9.667,9.667,9.646,9.596,9.512,9.394,9.227,8.938,8.616
WMEL_1,2.327,3.893,5.797,8.212,11.194,14.587,18.743,23.821,29.868,36.794,44.076,51.114,57.259,61.909,64.795,65.940,65.681,64.976,64.368,64.257,64.622,62.935,63.280,63.462,63.468,63.330,62.998,62.447,61.672,60.576,58.681,56.564
WOHI_P,0.000,0.000,0.049,0.136,0.267,0.438,0.651,0.897,1.154,1.422,1.703,1.975,2.213,2.392,2.504,2.548,2.538,2.511,2.487,2.483,2.497,2.432,2.445,2.452,2.452,2.447,2.434,2.413,2.383,2.341,2.267,2.186
WTHU31,0.102,0.171,0.537,1.140,2.020,3.145,4.542,6.172,7.910,9.744,11.672,13.536,15.163,16.395,17.159,17.462,17.394,17.207,17.046,17.017,17.113,16.666,16.758,16.806,16.808,16.771,16.683,16.537,16.332,16.042,15.540,14.979
WWEY_1,3.326,5.565,7.493,9.552,11.713,13.825,16.357,19.669,24.183,29.791,35.687,41.385,46.361,50.126,52.462,53.390,53.180,52.609,52.117,52.027,52.323,50.957,51.236,51.383,51.389,51.277,51.008,50.562,49.935,49.047,47.512,45.798
WYLF_1,0.020,0.033,0.142,0.324,0.594,0.941,1.372,1.874,2.406,2.964,3.550,4.117,4.612,4.987,5.219,5.311,5.291,5.234,5.185,5.176,5.205,5.069,5.097,5.112,5.112,5.101,5.075,5.030,4.968,4.879,4.727,4.556
WYMOM_1,1.868,3.126,4.461,6.060,7.941,9.997,12.502,15.616,19.462,23.975,28.720,33.306,37.311,40.341,42.221,42.967,42.799,42.339,41.943,41.871,42.108,41.009,41.234,41.353,41.357,41.267,41.050,40.691,40.187,39.472,38.237,36.858
