Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
COYL,3.190,3.160,3.130,3.100,3.070,3.040,3.000,2.960,2.910,2.870,2.750,2.630,2.520,2.400,2.300,2.190,2.040,1.890,1.760,1.630,1.510,1.410,1.320,1.250,1.180,1.130,1.090,1.050,1.010,0.980,0.950
CREB_1,127.220,152.990,163.800,177.790,189.050,202.720,215.630,228.130,237.140,248.000,254.630,260.800,265.390,266.220,265.660,260.920,255.060,248.200,243.690,237.720,233.820,228.750,225.300,221.460,220.530,219.680,222.620,228.050,236.450,248.220,261.610
CUMB,33.410,37.320,38.390,40.850,42.360,44.130,45.750,47.270,48.670,49.890,50.300,50.250,49.770,49.220,48.110,46.920,44.920,42.950,41.290,39.820,38.480,37.320,36.360,35.670,35.200,35.020,35.200,35.870,37.010,38.690,40.610
CUPA,1.400,1.430,1.460,1.500,1.550,1.620,1.690,1.770,1.850,1.920,1.990,2.050,2.080,2.110,2.160,2.230,2.250,2.240,2.280,2.340,2.400,2.450,2.490,2.530,2.580,2.620,2.650,2.690,2.720,2.760,2.800
DALM3,22.300,18.050,18.570,22.140,23.180,24.300,25.500,26.750,28.060,29.400,30.770,32.170,33.570,35.010,36.570,38.290,39.140,39.950,40.920,41.980,43.040,43.650,43.800,43.950,44.070,44.180,44.300,44.400,44.500,44.580,44.540
DEVO,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.190,1.170,1.150,1.130,1.100,1.070,1.040,1.010,0.970,0.930,0.890,0.850,0.800,0.740,0.680,0.620,0.550,0.490,0.420,0.350,0.260,0.090
DEWP,1.410,1.410,1.410,1.410,1.410,1.410,1.410,1.410,1.410,1.400,1.380,1.360,1.330,1.300,1.270,1.230,1.190,1.150,1.100,1.050,1.000,0.940,0.880,0.810,0.730,0.650,0.570,0.500,0.410,0.310,0.110
DRAK_1,14.610,14.610,14.620,14.630,14.640,14.650,14.660,14.660,14.660,14.570,14.370,14.120,13.850,13.570,13.270,12.950,12.520,12.100,11.670,11.200,10.720,10.240,9.750,9.260,8.740,8.180,7.700,7.210,6.710,6.090,4.860
DRAX_1,50.020,54.260,56.460,59.800,62.660,66.000,68.990,71.820,72.090,74.310,74.350,75.040,75.180,72.630,71.140,67.140,64.460,60.690,58.440,55.030,53.050,50.130,48.850,46.640,46.030,44.620,45.170,46.440,48.560,51.600,54.630
DUDH_P,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.200,4.160,4.110,4.030,3.950,3.860,3.760,3.650,3.520,3.400,3.260,3.110,2.960,2.780,2.600,2.390,2.160,1.910,1.700,1.470,1.220,0.910,0.300
DUNB,6.800,7.890,7.990,8.450,8.630,8.830,9.050,9.260,9.470,9.690,9.800,9.700,9.420,9.260,9.170,9.130,9.010,8.810,8.610,8.500,8.390,8.210,7.960,7.700,7.420,7.200,6.940,6.840,6.760,6.700,6.590
DUNF,3.440,3.440,3.450,3.450,3.470,3.500,3.540,3.570,3.600,3.630,3.600,3.560,3.510,3.450,3.410,3.400,3.300,3.180,3.120,3.080,3.040,3.010,2.980,2.960,2.950,2.940,2.940,2.940,2.950,2.960,2.960
