Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
NINF_1,3.325,4.891,6.277,8.110,9.959,11.959,14.211,16.799,19.752,23.199,27.247,32.038,36.727,44.423,53.106,62.567,71.674,81.038,89.954,97.706,104.081,109.121,112.911,115.746,117.719,118.232,118.897,119.132,119.158,119.396,118.967,118.437
NORL_3,0.679,0.999,1.258,1.603,1.933,2.274,2.643,3.053,3.506,4.021,4.620,5.327,5.934,7.178,8.581,10.110,11.581,13.094,14.535,15.788,16.818,17.632,18.244,18.703,19.021,19.104,19.212,19.250,19.254,19.292,19.223,19.138
NORM_1;SALL1,3.120,4.589,6.410,8.742,11.518,14.833,18.879,23.841,29.832,37.081,45.766,56.052,67.928,82.164,98.224,115.722,132.567,149.885,166.376,180.714,192.506,201.827,208.837,214.079,217.730,218.677,219.909,220.343,220.391,220.832,220.037,219.058
NORT_1,1.031,1.517,2.363,3.422,4.828,6.601,8.846,11.678,15.172,19.457,24.625,30.747,38.188,46.191,55.220,65.057,74.527,84.263,93.534,101.595,108.223,113.464,117.404,120.352,122.404,122.937,123.629,123.873,123.900,124.148,123.701,123.151
NURS_1,0.037,0.054,0.542,1.118,2.084,3.413,5.194,7.525,10.481,14.168,18.651,23.964,30.808,37.265,44.549,52.485,60.124,67.979,75.459,81.962,87.310,91.537,94.716,97.094,98.750,99.180,99.738,99.935,99.957,100.157,99.796,99.352
OCKH_1,0.176,0.259,0.414,0.607,0.868,1.200,1.622,2.157,2.818,3.630,4.611,5.774,7.195,8.703,10.404,12.257,14.041,15.876,17.622,19.141,20.390,21.377,22.120,22.675,23.062,23.162,23.292,23.338,23.343,23.390,23.306,23.202
OFFE_3,0.188,0.277,0.356,0.461,0.569,0.685,0.817,0.969,1.144,1.348,1.588,1.873,2.155,2.607,3.116,3.672,4.206,4.755,5.279,5.734,6.108,6.403,6.626,6.792,6.908,6.938,6.977,6.991,6.992,7.006,6.981,6.950
OLDB_1,0.574,0.845,1.154,1.553,2.012,2.551,3.200,3.988,4.931,6.067,7.424,9.030,10.846,13.119,15.683,18.477,21.167,23.932,26.565,28.854,30.737,32.225,33.344,34.182,34.764,34.916,35.112,35.182,35.189,35.260,35.133,34.976
OSBA_1,0.650,0.956,1.417,1.998,2.739,3.655,4.800,6.230,7.982,10.121,12.694,15.743,19.387,23.450,28.033,33.027,37.835,42.777,47.484,51.576,54.941,57.602,59.602,61.098,62.140,62.411,62.762,62.886,62.900,63.026,62.799,62.519
PADIB1,0.655,0.963,1.596,2.381,3.465,4.855,6.636,8.899,11.709,15.167,19.345,24.296,30.394,36.764,43.950,51.779,59.316,67.065,74.444,80.860,86.136,90.307,93.443,95.789,97.422,97.846,98.397,98.591,98.613,98.810,98.454,98.016
PAIS,0.340,0.500,0.664,0.874,1.101,1.357,1.656,2.011,2.428,2.923,3.511,4.206,4.951,5.988,7.158,8.434,9.661,10.923,12.125,13.170,14.029,14.709,15.220,15.602,15.868,15.937,16.026,16.058,16.062,16.094,16.036,15.964
PART,0.000,0.000,0.032,0.069,0.133,0.220,0.339,0.493,0.690,0.935,1.233,1.587,2.043,2.471,2.954,3.480,3.987,4.508,5.004,5.435,5.790,6.070,6.281,6.439,6.548,6.577,6.614,6.627,6.628,6.642,6.618,6.588
PEHG_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PEHS_P;STRI_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PELH_1,1.651,2.429,3.096,3.982,4.858,5.792,6.831,8.012,9.347,10.894,12.704,14.845,16.867,20.401,24.389,28.734,32.916,37.216,41.311,44.872,47.799,50.114,51.854,53.156,54.062,54.298,54.603,54.711,54.723,54.833,54.635,54.392
PEMB_1,0.000,0.000,0.152,0.331,0.635,1.055,1.620,2.360,3.300,4.473,5.901,7.592,9.776,11.824,14.136,16.654,19.078,21.570,23.944,26.007,27.704,29.046,30.054,30.809,31.334,31.471,31.648,31.710,31.717,31.781,31.666,31.525
PENE_1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PENN_1,0.000,0.000,0.229,0.498,0.956,1.589,2.439,3.555,4.971,6.738,8.888,11.435,14.725,17.811,21.292,25.085,28.737,32.491,36.065,39.173,41.729,43.750,45.270,46.406,47.197,47.403,47.670,47.764,47.774,47.870,47.697,47.485
PENT_1,0.205,0.302,0.546,0.847,1.279,1.842,2.571,3.506,4.672,6.112,7.854,9.920,12.494,15.112,18.066,21.284,24.382,27.568,30.601,33.238,35.407,37.121,38.411,39.375,40.046,40.221,40.447,40.527,40.536,40.617,40.471,40.291
PENW_1;STAH_1;WABO,1.691,2.487,3.734,5.304,7.330,9.847,13.007,16.964,21.823,27.763,34.915,43.388,53.568,64.794,77.458,91.258,104.541,118.198,131.203,142.510,151.809,159.160,164.688,168.822,171.700,172.448,173.419,173.761,173.799,174.147,173.520,172.748
PERS_P,0.000,0.000,0.017,0.038,0.073,0.121,0.185,0.270,0.378,0.512,0.676,0.869,1.119,1.354,1.619,1.907,2.185,2.470,2.742,2.978,3.172,3.326,3.442,3.528,3.588,3.604,3.624,3.631,3.632,3.639,3.626,3.610
PITS_3,0.222,0.327,0.435,0.576,0.731,0.908,1.116,1.365,1.658,2.009,2.425,2.919,3.455,4.180,4.997,5.887,6.743,7.624,8.463,9.193,9.792,10.267,10.623,10.890,11.076,11.124,11.186,11.209,11.211,11.233,11.193,11.143
POOB,0.000,0.000,0.077,0.167,0.320,0.532,0.816,1.190,1.664,2.255,2.974,3.827,4.928,5.961,7.126,8.395,9.617,10.873,12.070,13.110,13.965,14.641,15.150,15.530,15.795,15.864,15.953,15.984,15.988,16.020,15.962,15.891
POPP_3,0.127,0.187,0.306,0.454,0.658,0.918,1.251,1.673,2.197,2.841,3.620,4.542,5.676,6.865,8.207,9.669,11.076,12.523,13.901,15.099,16.084,16.863,17.448,17.886,18.191,18.271,18.373,18.410,18.414,18.450,18.384,18.302
PORA_P,0.000,0.000,0.011,0.024,0.046,0.076,0.117,0.170,0.238,0.323,0.426,0.548,0.706,0.854,1.020,1.202,1.377,1.557,1.728,1.877,2.000,2.096,2.169,2.224,2.262,2.271,2.284,2.289,2.289,2.294,2.285,2.275
PORD,0.000,0.000,0.045,0.099,0.189,0.314,0.482,0.703,0.982,1.332,1.757,2.260,2.910,3.520,4.208,4.958,5.679,6.421,7.128,7.742,8.247,8.647,8.947,9.171,9.328,9.368,9.421,9.440,9.442,9.461,9.427,9.385
PYLE_1,0.000,0.000,0.116,0.253,0.485,0.807,1.238,1.804,2.523,3.420,4.511,5.804,7.474,9.041,10.808,12.733,14.586,16.492,18.307,19.884,21.182,22.207,22.979,23.556,23.957,24.062,24.197,24.245,24.250,24.298,24.211,24.103
QUOI_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
RAIN_1,0.000,0.000,0.234,0.510,0.979,1.627,2.497,3.638,5.088,6.896,9.096,11.704,15.070,18.229,21.792,25.674,29.411,33.253,36.912,40.093,42.709,44.777,46.332,47.495,48.305,48.515,48.788,48.885,48.895,48.993,48.817,48.599
RANN_P,0.000,0.000,0.001,0.001,0.002,0.003,0.005,0.007,0.010,0.013,0.017,0.022,0.029,0.035,0.042,0.049,0.056,0.063,0.070,0.076,0.081,0.085,0.088,0.090,0.092,0.092,0.093,0.093,0.093,0.093,0.093,0.092
RASS_1,0.188,0.277,0.652,1.106,1.805,2.741,3.972,5.567,7.573,10.063,13.084,16.663,21.201,25.644,30.656,36.118,41.375,46.780,51.927,56.402,60.082,62.992,65.179,66.816,67.955,68.251,68.635,68.770,68.785,68.923,68.675,68.369
RATS_1,0.345,0.507,1.144,1.915,3.094,4.666,6.732,9.405,12.765,16.932,21.987,27.977,35.556,43.008,51.414,60.574,69.391,78.456,87.088,94.593,100.765,105.644,109.313,112.058,113.968,114.464,115.109,115.336,115.361,115.592,115.176,114.664
RAYL_1,2.773,4.079,5.441,7.213,9.169,11.408,14.054,17.218,20.960,25.429,30.746,37.040,43.920,53.125,63.509,74.823,85.713,96.911,107.574,116.844,124.468,130.495,135.028,138.417,140.777,141.390,142.186,142.467,142.498,142.783,142.269,141.636
REBR_3,0.513,0.755,1.155,1.656,2.314,3.137,4.175,5.480,7.087,9.054,11.426,14.235,17.632,21.326,25.495,30.037,34.409,38.904,43.185,46.906,49.967,52.386,54.206,55.567,56.514,56.760,57.080,57.192,57.205,57.319,57.113,56.859
REDH,0.690,1.020,1.213,1.487,1.687,1.850,1.977,2.068,2.114,2.122,2.102,2.076,1.732,2.095,2.505,2.951,3.381,3.822,4.243,4.609,4.909,5.147,5.326,5.459,5.552,5.577,5.608,5.619,5.620,5.632,5.611,5.586
REDM_P,0.000,0.000,0.035,0.075,0.145,0.240,0.369,0.537,0.752,1.019,1.344,1.729,2.226,2.693,3.220,3.793,4.345,4.913,5.453,5.923,6.310,6.615,6.845,7.017,7.136,7.168,7.208,7.222,7.224,7.238,7.212,7.180
ROCH_1,1.080,1.588,2.115,2.799,3.552,4.411,5.425,6.635,8.064,9.770,11.798,14.198,16.813,20.336,24.311,28.642,32.811,37.097,41.179,44.728,47.646,49.953,51.688,52.986,53.889,54.124,54.428,54.536,54.548,54.657,54.460,54.218
RUGEB1,0.000,0.000,0.160,0.347,0.667,1.108,1.700,2.478,3.465,4.697,6.195,7.971,10.264,12.415,14.841,17.485,20.030,22.647,25.139,27.305,29.087,30.495,31.555,32.347,32.898,33.041,33.227,33.293,33.300,33.367,33.247,33.099
RYEH_1,1.620,2.383,3.040,3.912,4.777,5.701,6.732,7.905,9.233,10.773,12.576,14.710,16.736,20.244,24.201,28.512,32.662,36.929,40.993,44.525,47.430,49.727,51.454,52.746,53.645,53.879,54.182,54.289,54.301,54.410,54.214,53.973
SACO,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SALH_1,0.002,0.004,0.004,0.005,0.006,0.006,0.006,0.006,0.005,0.005,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SALT_1,0.217,0.320,0.446,0.609,0.802,1.032,1.313,1.658,2.074,2.577,3.180,3.894,4.718,5.707,6.822,8.038,9.208,10.411,11.556,12.552,13.371,14.018,14.505,14.869,15.123,15.189,15.274,15.304,15.308,15.338,15.283,15.215
SANX,0.000,0.000,0.051,0.111,0.212,0.353,0.542,0.790,1.105,1.497,1.975,2.541,3.272,3.957,4.731,5.574,6.385,7.219,8.013,8.704,9.272,9.721,10.058,10.311,10.487,10.532,10.592,10.613,10.615,10.636,10.598,10.551
SBAR,2.714,3.993,4.895,6.122,7.175,8.175,9.165,10.163,11.160,12.208,13.366,14.732,15.274,18.475,22.086,26.021,29.808,33.703,37.411,40.635,43.286,45.382,46.958,48.137,48.958,49.171,49.448,49.546,49.556,49.656,49.477,49.257
SEAB1,0.704,1.035,1.571,2.244,3.121,4.215,5.593,7.323,9.449,12.051,15.187,18.901,23.380,28.280,33.808,39.830,45.628,51.588,57.265,62.200,66.258,69.466,71.879,73.684,74.940,75.266,75.690,75.839,75.856,76.008,75.734,75.397
SELL_1,1.173,1.725,2.268,2.978,3.739,4.594,5.590,6.767,8.144,9.779,11.716,14.009,16.442,19.888,23.775,28.011,32.088,36.280,40.271,43.742,46.596,48.852,50.549,51.818,52.702,52.931,53.229,53.334,53.346,53.452,53.260,53.023
SFEG_P,0.000,0.000,0.042,0.090,0.174,0.289,0.443,0.645,0.902,1.223,1.613,2.076,2.672,3.233,3.864,4.553,5.216,5.897,6.546,7.110,7.574,7.940,8.216,8.422,8.566,8.603,8.652,8.669,8.671,8.688,8.657,8.618
SFIL_P,0.000,0.000,0.008,0.017,0.033,0.054,0.084,0.122,0.170,0.231,0.304,0.391,0.504,0.609,0.728,0.858,0.983,1.112,1.234,1.340,1.427,1.497,1.549,1.587,1.614,1.621,1.631,1.634,1.634,1.637,1.632,1.624
SHEC_3,0.264,0.388,0.464,0.568,0.646,0.709,0.759,0.796,0.816,0.823,0.819,0.814,0.689,0.834,0.997,1.174,1.345,1.521,1.688,1.833,1.953,2.048,2.119,2.172,2.209,2.219,2.231,2.236,2.236,2.241,2.232,2.222
SHIN_P,0.000,0.000,0.002,0.005,0.009,0.015,0.023,0.034,0.048,0.065,0.085,0.110,0.141,0.171,0.204,0.241,0.276,0.312,0.346,0.376,0.400,0.420,0.434,0.445,0.453,0.455,0.457,0.458,0.458,0.459,0.458,0.456
SHRU,0.610,0.900,1.114,1.401,1.655,1.903,2.157,2.422,2.697,2.996,3.333,3.732,3.970,4.803,5.741,6.764,7.749,8.761,9.725,10.563,11.252,11.797,12.207,12.513,12.726,12.782,12.854,12.879,12.882,12.908,12.861,12.804
SHRW_1,0.574,0.845,1.123,1.486,1.884,2.337,2.872,3.510,4.262,5.160,6.227,7.491,8.864,10.722,12.818,15.101,17.300,19.560,21.712,23.583,25.121,26.338,27.253,27.937,28.413,28.537,28.697,28.754,28.760,28.818,28.714,28.586
SIGH,0.000,0.000,0.039,0.084,0.162,0.269,0.413,0.601,0.841,1.140,1.503,1.934,2.491,3.013,3.602,4.243,4.861,5.496,6.101,6.627,7.059,7.401,7.658,7.850,7.984,8.019,8.064,8.080,8.081,8.098,8.069,8.033
SJOW_1,2.282,3.356,4.052,5.009,5.767,6.433,7.030,7.561,8.007,8.399,8.778,9.221,8.767,10.604,12.677,14.935,17.109,19.344,21.473,23.323,24.845,26.048,26.953,27.629,28.100,28.223,28.382,28.438,28.444,28.501,28.398,28.272
SKLGB1,2.397,3.525,4.761,6.361,8.167,10.263,12.765,15.783,19.376,23.687,28.827,34.913,41.694,50.431,60.289,71.029,81.368,91.998,102.120,110.921,118.158,123.879,128.182,131.400,133.640,134.222,134.978,135.244,135.274,135.544,135.056,134.456
SLOY_P,0.000,0.000,0.014,0.030,0.057,0.095,0.146,0.213,0.297,0.403,0.532,0.684,0.881,1.066,1.274,1.501,1.719,1.944,2.158,2.344,2.497,2.618,2.709,2.777,2.824,2.836,2.852,2.858,2.859,2.864,2.854,2.841
SMAN_1,0.000,0.000,0.486,1.059,2.031,3.375,5.181,7.550,10.558,14.311,18.877,24.289,31.276,37.831,45.225,53.282,61.037,69.011,76.604,83.206,88.635,92.927,96.154,98.568,100.249,100.685,101.252,101.452,101.474,101.677,101.311,100.860
SPAV,0.000,0.000,0.043,0.093,0.179,0.297,0.456,0.664,0.928,1.258,1.660,2.135,2.749,3.326,3.976,4.684,5.366,6.067,6.734,7.315,7.792,8.169,8.453,8.665,8.813,8.851,8.901,8.919,8.921,8.938,8.906,8.867
SPEN_1,0.806,1.186,1.751,2.466,3.373,4.493,5.891,7.636,9.771,12.378,15.514,19.229,23.663,28.621,34.216,40.311,46.179,52.212,57.956,62.951,67.059,70.306,72.747,74.574,75.845,76.175,76.604,76.755,76.772,76.926,76.649,76.308
SSHI_3,0.147,0.216,0.271,0.346,0.416,0.489,0.568,0.655,0.751,0.861,0.987,1.137,1.264,1.530,1.828,2.154,2.468,2.790,3.097,3.364,3.584,3.757,3.888,3.985,4.053,4.071,4.094,4.102,4.103,4.111,4.096,4.078
STAL_1,0.000,0.000,0.268,0.583,1.118,1.858,2.852,4.156,5.811,7.877,10.390,13.369,17.214,20.822,24.892,29.327,33.595,37.984,42.163,45.797,48.785,51.147,52.924,54.252,55.177,55.418,55.729,55.840,55.852,55.964,55.762,55.514
STAY_1,0.000,0.000,0.230,0.501,0.961,1.598,2.452,3.573,4.997,6.773,8.935,11.496,14.803,17.905,21.405,25.218,28.889,32.663,36.257,39.381,41.951,43.982,45.510,46.652,47.448,47.654,47.923,48.017,48.028,48.124,47.951,47.737
STEN_1,0.652,0.959,1.408,1.977,2.694,3.576,4.675,6.045,7.721,9.764,12.221,15.132,18.597,22.494,26.890,31.681,36.292,41.034,45.548,49.474,52.702,55.254,57.173,58.608,59.607,59.867,60.204,60.323,60.336,60.457,60.239,59.971
STES_1,0.594,0.873,1.149,1.509,1.896,2.330,2.837,3.436,4.137,4.969,5.956,7.124,8.366,10.119,12.096,14.251,16.326,18.458,20.489,22.255,23.707,24.855,25.718,26.364,26.814,26.930,27.082,27.135,27.141,27.196,27.098,26.977
STHA,0.000,0.000,0.063,0.138,0.265,0.440,0.676,0.985,1.377,1.866,2.461,3.167,4.078,4.933,5.897,6.947,7.958,8.998,9.988,10.849,11.556,12.116,12.537,12.852,13.071,13.128,13.202,13.227,13.230,13.257,13.209,13.150
STIR,0.000,0.000,0.077,0.168,0.323,0.537,0.823,1.200,1.678,2.274,3.000,3.860,4.971,6.012,7.187,8.468,9.700,10.967,12.174,13.223,14.086,14.768,15.281,15.665,15.932,16.001,16.091,16.123,16.126,16.159,16.100,16.029
STLE,0.000,0.000,0.049,0.107,0.206,0.342,0.524,0.764,1.068,1.448,1.910,2.457,3.164,3.827,4.575,5.390,6.174,6.981,7.749,8.417,8.966,9.400,9.727,9.971,10.141,10.185,10.243,10.263,10.265,10.285,10.248,10.203
SUND_1,3.660,5.383,6.803,8.697,10.522,12.432,14.519,16.854,19.453,22.434,25.900,30.000,33.647,40.699,48.654,57.321,65.665,74.243,82.412,89.514,95.355,99.972,103.444,106.041,107.849,108.319,108.928,109.144,109.167,109.386,108.992,108.507
SWAN_1,1.036,1.524,2.605,3.939,5.813,8.231,11.343,15.310,20.246,26.329,33.684,42.399,53.186,64.332,76.907,90.607,103.796,117.356,130.268,141.494,150.727,158.025,163.514,167.618,170.476,171.218,172.182,172.523,172.560,172.905,172.283,171.516
TARL_P,0.000,0.000,0.022,0.047,0.090,0.149,0.229,0.333,0.466,0.631,0.833,1.072,1.380,1.669,1.995,2.351,2.693,3.045,3.380,3.671,3.911,4.100,4.243,4.349,4.423,4.442,4.468,4.476,4.477,4.486,4.470,4.450
TAUN1,0.743,1.092,1.449,1.913,2.419,2.994,3.670,4.474,5.422,6.550,7.891,9.479,11.194,13.540,16.187,19.071,21.846,24.700,27.418,29.781,31.724,33.260,34.415,35.279,35.881,36.037,36.240,36.311,36.319,36.392,36.261,36.100
TAYN_P,0.000,0.000,0.020,0.043,0.082,0.136,0.209,0.304,0.425,0.577,0.760,0.978,1.260,1.524,1.822,2.146,2.459,2.780,3.086,3.351,3.570,3.743,3.873,3.970,4.038,4.056,4.078,4.086,4.087,4.096,4.081,4.063
TELR,0.470,0.690,0.870,1.106,1.329,1.557,1.802,2.071,2.366,2.700,3.086,3.543,3.920,4.741,5.668,6.678,7.650,8.649,9.601,10.428,11.109,11.646,12.051,12.353,12.564,12.619,12.690,12.715,12.718,12.743,12.697,12.641
TEMP_3,0.039,0.058,0.110,0.173,0.266,0.388,0.547,0.751,1.006,1.322,1.704,2.157,2.724,3.295,3.939,4.640,5.315,6.010,6.671,7.246,7.719,8.093,8.374,8.584,8.730,8.768,8.818,8.835,8.837,8.854,8.823,8.783
THOM_6,2.030,2.986,3.844,4.976,6.128,7.381,8.798,10.433,12.306,14.498,17.076,20.126,23.152,28.004,33.477,39.441,45.182,51.085,56.706,61.593,65.611,68.788,71.178,72.964,74.209,74.532,74.951,75.099,75.116,75.266,74.995,74.661
THSO_P,0.050,0.080,0.138,0.215,0.326,0.470,0.658,0.898,1.199,1.569,2.018,2.550,3.214,3.888,4.648,5.476,6.273,7.092,7.872,8.551,9.109,9.550,9.881,10.130,10.302,10.347,10.405,10.426,10.428,10.449,10.411,10.365
THUR_6,1.510,2.221,2.823,3.623,4.409,5.242,6.163,7.206,8.378,9.733,11.316,13.188,14.926,18.055,21.583,25.429,29.130,32.935,36.559,39.710,42.301,44.349,45.889,47.041,47.843,48.052,48.322,48.418,48.428,48.525,48.350,48.135
TILBB_1,0.897,1.319,1.662,2.121,2.559,3.015,3.510,4.060,4.669,5.365,6.172,7.127,7.956,9.623,11.504,13.553,15.526,17.555,19.486,21.165,22.546,23.638,24.459,25.073,25.501,25.612,25.756,25.807,25.812,25.864,25.771,25.656
TONG;CAFA;EAST;GLLE;KEOO,0.000,0.000,0.031,0.067,0.129,0.215,0.330,0.480,0.671,0.910,1.201,1.545,1.989,2.406,2.876,3.389,3.882,4.389,4.872,5.292,5.637,5.910,6.115,6.269,6.375,6.403,6.439,6.452,6.453,6.466,6.443,6.414
TOTT_1,1.471,2.163,2.796,3.631,4.489,5.429,6.500,7.742,9.173,10.852,12.831,15.174,17.536,21.211,25.357,29.874,34.222,38.693,42.950,46.652,49.696,52.102,53.912,55.265,56.207,56.452,56.770,56.882,56.894,57.008,56.803,56.550
TRAW_1,0.059,0.086,0.282,0.515,0.889,1.396,2.070,2.948,4.056,5.435,7.110,9.095,11.631,14.068,16.818,19.815,22.699,25.664,28.488,30.943,32.962,34.558,35.758,36.656,37.281,37.443,37.654,37.728,37.736,37.812,37.676,37.508
TUMB_P,0.000,0.000,0.013,0.028,0.053,0.088,0.135,0.197,0.275,0.373,0.492,0.633,0.815,0.986,1.179,1.389,1.591,1.798,1.996,2.168,2.310,2.422,2.506,2.569,2.613,2.624,2.639,2.644,2.644,2.650,2.640,2.629
TYNE_1;TYNE_2,0.716,1.053,1.452,1.965,2.563,3.272,4.130,5.176,6.433,7.950,9.765,11.913,14.365,17.376,20.772,24.473,28.035,31.697,35.185,38.217,40.711,42.682,44.164,45.273,46.045,46.246,46.506,46.598,46.608,46.701,46.533,46.326
UPPB_1;UPPB_3,0.127,0.187,0.559,1.004,1.712,2.670,3.940,5.592,7.677,10.269,13.417,17.148,21.908,26.499,31.678,37.322,42.754,48.340,53.658,58.283,62.086,65.092,67.353,69.043,70.221,70.526,70.923,71.063,71.079,71.221,70.965,70.649
USKM_1;ALST_3,0.611,0.899,1.384,1.992,2.792,3.797,5.067,6.665,8.633,11.045,13.954,17.399,21.572,26.093,31.193,36.751,42.100,47.600,52.837,57.390,61.135,64.095,66.321,67.986,69.145,69.446,69.837,69.975,69.990,70.131,69.878,69.567
WALH_1,2.199,3.234,4.419,5.946,7.706,9.769,12.254,15.271,18.883,23.231,28.426,34.577,41.530,50.234,60.052,70.751,81.049,91.637,101.719,110.486,117.695,123.394,127.679,130.884,133.116,133.696,134.448,134.714,134.743,135.013,134.527,133.928
WALP_1,2.223,3.270,4.136,5.289,6.402,7.570,8.848,10.278,11.873,13.704,15.834,18.353,20.605,24.924,29.795,35.103,40.213,45.466,50.468,54.818,58.395,61.222,63.348,64.939,66.046,66.333,66.707,66.839,66.853,66.987,66.746,66.449
WALP_B,0.000,0.000,0.345,0.751,1.442,2.396,3.678,5.359,7.495,10.159,13.400,17.241,22.201,26.854,32.102,37.822,43.327,48.987,54.377,59.063,62.916,65.963,68.254,69.967,71.160,71.470,71.873,72.015,72.030,72.174,71.914,71.595
WARL_1,1.434,2.110,2.951,4.028,5.314,6.850,8.727,11.031,13.813,17.181,21.216,25.996,31.521,38.127,45.579,53.699,61.515,69.551,77.204,83.857,89.329,93.654,96.907,99.340,101.034,101.474,102.045,102.246,102.269,102.473,102.104,101.650
WASF_1;KIBY_G,0.494,0.726,1.122,1.618,2.272,3.096,4.136,5.447,7.062,9.041,11.429,14.256,17.685,21.391,25.572,30.129,34.514,39.023,43.317,47.049,50.120,52.546,54.371,55.736,56.686,56.932,57.253,57.367,57.379,57.494,57.287,57.032
WATFS_1,2.353,3.461,4.556,5.987,7.525,9.257,11.275,13.664,16.462,19.784,23.724,28.387,33.350,40.339,48.223,56.815,65.084,73.587,81.683,88.723,94.512,99.088,102.530,105.103,106.895,107.361,107.965,108.178,108.202,108.419,108.028,107.548
WBOL_6,0.757,1.114,1.557,2.123,2.798,3.604,4.588,5.795,7.252,9.016,11.129,13.631,16.520,19.983,23.888,28.144,32.241,36.453,40.463,43.950,46.818,49.085,50.790,52.065,52.953,53.183,53.482,53.588,53.600,53.707,53.514,53.276
WBUR_1,0.704,1.035,1.493,2.075,2.795,3.674,4.762,6.111,7.755,9.755,12.158,15.004,18.363,22.211,26.552,31.283,35.836,40.518,44.976,48.852,52.039,54.559,56.454,57.871,58.858,59.114,59.447,59.564,59.577,59.697,59.482,59.217
WFIE,0.000,0.000,0.020,0.044,0.085,0.141,0.216,0.315,0.440,0.596,0.787,1.012,1.303,1.576,1.884,2.220,2.543,2.875,3.192,3.467,3.693,3.872,4.007,4.107,4.177,4.195,4.219,4.227,4.228,4.237,4.221,4.203
WGEO,0.000,0.000,0.009,0.019,0.036,0.060,0.093,0.135,0.189,0.256,0.337,0.434,0.559,0.676,0.808,0.952,1.091,1.234,1.369,1.487,1.584,1.661,1.719,1.762,1.792,1.800,1.810,1.813,1.814,1.817,1.811,1.803
WHAM_1;ISLI_1,1.226,1.804,2.399,4.375,5.408,6.540,7.828,9.321,11.041,13.059,15.438,18.252,21.089,25.508,30.494,35.927,41.156,46.532,51.652,56.103,59.764,62.657,64.834,66.462,67.594,67.888,68.271,68.406,68.420,68.557,68.311,68.007
WHGA_1,3.059,4.499,5.563,7.001,8.280,9.535,10.823,12.174,13.585,15.125,16.866,18.922,20.201,24.434,29.210,34.414,39.423,44.574,49.478,53.742,57.249,60.021,62.105,63.664,64.750,65.032,65.398,65.527,65.541,65.672,65.436,65.145
WHHO,0.000,0.000,0.042,0.091,0.174,0.289,0.444,0.647,0.905,1.226,1.618,2.081,2.680,3.242,3.875,4.566,5.230,5.914,6.564,7.130,7.595,7.963,8.240,8.446,8.590,8.628,8.676,8.693,8.695,8.713,8.681,8.643
WIBA_3,0.066,0.097,0.142,0.200,0.272,0.361,0.471,0.609,0.778,0.984,1.231,1.524,1.872,2.265,2.707,3.190,3.654,4.131,4.586,4.981,5.306,5.563,5.756,5.900,6.001,6.027,6.061,6.073,6.075,6.087,6.065,6.038
WIEN_1,0.613,0.902,1.301,1.807,2.435,3.200,4.147,5.323,6.754,8.495,10.587,13.065,15.988,19.339,23.118,27.237,31.201,35.277,39.159,42.534,45.309,47.503,49.153,50.387,51.246,51.469,51.759,51.861,51.872,51.976,51.789,51.558
WILL_1,2.172,3.195,4.468,6.098,8.042,10.366,13.204,16.686,20.892,25.983,32.083,39.307,47.657,57.644,68.912,81.188,93.006,105.156,116.726,126.785,135.058,141.598,146.515,150.194,152.754,153.420,154.283,154.588,154.622,154.931,154.373,153.686
WIMBS1;WIMBN1,3.066,4.510,5.710,7.310,8.860,10.490,12.278,14.286,16.531,19.111,22.116,25.669,28.879,34.932,41.760,49.199,56.360,63.723,70.734,76.830,81.843,85.806,88.786,91.015,92.567,92.970,93.493,93.678,93.698,93.886,93.548,93.132
WIOW_P,0.000,0.000,0.047,0.103,0.197,0.327,0.501,0.731,1.022,1.385,1.827,2.351,3.027,3.662,4.377,5.157,5.908,6.680,7.415,8.054,8.579,8.994,9.307,9.540,9.703,9.745,9.800,9.820,9.822,9.841,9.806,9.762
