Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
WIEN_1,0.601,0.883,1.272,1.757,2.314,3.002,3.829,4.821,5.988,7.361,8.958,10.791,12.893,15.199,17.776,20.574,23.604,26.930,30.341,33.679,36.890,39.316,41.246,43.102,44.617,45.792,46.486,46.259,46.908,47.526,48.072,48.583
WILL_1,2.129,3.127,4.368,5.929,7.643,9.723,12.189,15.115,18.525,22.516,27.148,32.466,38.431,45.306,52.986,61.327,70.359,80.273,90.442,100.392,109.961,117.194,122.948,128.480,132.997,136.498,138.565,137.889,139.824,141.668,143.295,144.819
WIMBS1;WIMBN1,3.006,4.414,5.583,7.106,8.420,9.840,11.335,12.942,14.658,16.560,18.714,21.202,23.289,27.455,32.109,37.163,42.636,48.644,54.807,60.836,66.635,71.018,74.505,77.857,80.594,82.716,83.969,83.559,84.731,85.849,86.835,87.758
WIOW_P,0.000,0.000,0.046,0.100,0.187,0.306,0.463,0.662,0.906,1.200,1.546,1.942,2.441,2.878,3.366,3.896,4.469,5.099,5.745,6.377,6.985,7.444,7.810,8.161,8.448,8.670,8.802,8.759,8.882,8.999,9.102,9.199
WISD_6;WISD_1;ACTL_C,1.470,2.159,2.695,3.397,3.968,4.566,5.172,5.797,6.439,7.132,7.905,8.803,9.419,11.104,12.987,15.031,17.245,19.674,22.167,24.606,26.951,28.723,30.134,31.489,32.597,33.455,33.962,33.795,34.269,34.722,35.120,35.494
WISH;RAVE,0.000,0.000,0.088,0.192,0.359,0.588,0.889,1.271,1.739,2.305,2.969,3.728,4.687,5.525,6.462,7.479,8.581,9.790,11.030,12.243,13.411,14.292,14.994,15.669,16.219,16.647,16.898,16.816,17.052,17.278,17.476,17.662
WMEL_1,1.968,2.891,3.949,5.288,6.702,8.392,10.367,12.684,15.360,18.476,22.084,26.229,30.769,36.274,42.422,49.100,56.332,64.269,72.411,80.377,88.039,93.829,98.436,102.865,106.481,109.284,110.940,110.398,111.948,113.424,114.727,115.947
WOHI_P,0.000,0.000,0.022,0.049,0.091,0.149,0.225,0.322,0.441,0.585,0.753,0.946,1.189,1.402,1.639,1.897,2.177,2.483,2.798,3.106,3.402,3.626,3.804,3.975,4.114,4.223,4.287,4.266,4.326,4.383,4.433,4.480
WTHU31,0.086,0.127,0.301,0.509,0.814,1.221,1.744,2.400,3.197,4.153,5.274,6.558,8.148,9.606,11.234,13.003,14.918,17.020,19.176,21.286,23.315,24.848,26.068,27.241,28.199,28.941,29.379,29.236,29.646,30.037,30.382,30.705
WWEY_1,2.814,4.133,5.285,6.781,8.121,9.602,11.202,12.959,14.878,17.033,19.490,22.324,24.913,29.370,34.348,39.755,45.610,52.037,58.629,65.079,71.282,75.971,79.701,83.288,86.215,88.485,89.825,89.387,90.641,91.836,92.891,93.879
WYLF_1,0.017,0.025,0.075,0.136,0.227,0.350,0.509,0.709,0.954,1.247,1.592,1.986,2.478,2.922,3.417,3.955,4.538,5.177,5.833,6.474,7.091,7.558,7.929,8.286,8.577,8.803,8.936,8.892,9.017,9.136,9.241,9.340
WYMOM_1,1.580,2.321,3.083,4.056,5.025,6.154,7.441,8.922,10.605,12.545,14.783,17.356,20.049,23.637,27.643,31.994,36.706,41.879,47.184,52.375,57.367,61.140,64.142,67.029,69.385,71.211,72.290,71.937,72.947,73.909,74.757,75.552
