Region,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ELGI_P,0.023,0.028,0.034,0.041,0.048,0.057,0.065,0.077,0.091,0.106,0.132,0.150,0.170,0.193,0.228,0.267,0.314,0.368,0.428,0.497,0.576,0.666,0.767,0.884,1.017,1.163,1.321,1.494,1.682,1.887,2.111,2.435
ELLA_1,0.190,0.234,0.284,0.340,0.405,0.475,0.544,0.647,0.762,0.886,1.110,1.257,1.429,1.625,1.915,2.246,2.639,3.089,3.599,4.177,4.838,5.591,6.446,7.427,8.542,9.765,11.100,12.554,14.133,15.848,17.737,20.458
ELST_1,0.265,0.327,0.396,0.475,0.565,0.662,0.759,0.902,1.064,1.236,1.548,1.754,1.994,2.266,2.672,3.133,3.682,4.309,5.020,5.827,6.749,7.800,8.993,10.361,11.917,13.624,15.486,17.514,19.717,22.109,24.744,28.541
ENDE_1,0.242,0.299,0.362,0.433,0.515,0.605,0.693,0.824,0.971,1.129,1.413,1.601,1.820,2.069,2.439,2.860,3.361,3.934,4.583,5.320,6.161,7.121,8.209,9.459,10.879,12.437,14.137,15.988,17.999,20.183,22.588,26.054
ERSK,0.013,0.016,0.019,0.023,0.027,0.032,0.037,0.044,0.052,0.060,0.075,0.085,0.097,0.110,0.130,0.152,0.179,0.209,0.244,0.283,0.328,0.379,0.437,0.504,0.579,0.662,0.753,0.851,0.958,1.075,1.203,1.387
EXET1,0.174,0.215,0.261,0.312,0.372,0.436,0.500,0.594,0.700,0.814,1.019,1.155,1.312,1.492,1.758,2.062,2.423,2.836,3.304,3.835,4.442,5.134,5.919,6.819,7.843,8.966,10.192,11.527,12.977,14.551,16.285,18.784
FASN_P,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.006,0.007,0.008,0.009,0.011,0.012,0.014,0.016,0.019,0.021,0.024,0.027,0.030,0.034,0.039
FAUG_P,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.006,0.007,0.008,0.010,0.011,0.013,0.015,0.017,0.020,0.024,0.028,0.033,0.038,0.044,0.051,0.059,0.067,0.078,0.089,0.101,0.114,0.128,0.144,0.161,0.186
FAWL_1,0.169,0.208,0.252,0.302,0.359,0.422,0.483,0.574,0.677,0.787,0.985,1.117,1.269,1.443,1.701,1.995,2.344,2.743,3.196,3.710,4.297,4.966,5.725,6.596,7.587,8.673,9.859,11.150,12.552,14.075,15.753,18.170
FECK_6,0.189,0.233,0.282,0.338,0.402,0.472,0.541,0.643,0.758,0.881,1.103,1.249,1.420,1.614,1.903,2.232,2.623,3.069,3.576,4.151,4.807,5.556,6.405,7.380,8.488,9.704,11.030,12.474,14.044,15.748,17.625,20.329
FERRA2,0.064,0.079,0.096,0.115,0.136,0.160,0.183,0.218,0.257,0.298,0.373,0.423,0.481,0.547,0.644,0.756,0.888,1.039,1.211,1.406,1.628,1.881,2.169,2.499,2.874,3.286,3.735,4.224,4.756,5.333,5.968,6.884
FERRB1;FERRB_M,0.185,0.229,0.278,0.332,0.395,0.464,0.531,0.632,0.745,0.866,1.084,1.228,1.396,1.587,1.871,2.194,2.578,3.017,3.515,4.080,4.725,5.461,6.296,7.254,8.343,9.538,10.842,12.262,13.804,15.479,17.324,19.982
FETT_P;KINT_P,0.032,0.038,0.046,0.055,0.066,0.077,0.089,0.105,0.124,0.144,0.181,0.205,0.233,0.265,0.312,0.366,0.430,0.503,0.586,0.680,0.788,0.911,1.050,1.210,1.391,1.591,1.808,2.045,2.302,2.581,2.889,3.332
FIDD_P,0.007,0.009,0.011,0.013,0.015,0.018,0.021,0.025,0.029,0.034,0.042,0.048,0.055,0.062,0.073,0.086,0.101,0.118,0.137,0.159,0.185,0.213,0.246,0.284,0.326,0.373,0.424,0.479,0.540,0.605,0.677,0.781
FIDF_1,0.168,0.208,0.252,0.301,0.358,0.420,0.482,0.573,0.675,0.785,0.983,1.114,1.266,1.439,1.696,1.989,2.337,2.736,3.187,3.699,4.284,4.952,5.709,6.578,7.565,8.649,9.831,11.118,12.517,14.035,15.708,18.118
FINN,0.008,0.010,0.012,0.014,0.017,0.020,0.022,0.027,0.031,0.037,0.046,0.052,0.059,0.067,0.079,0.093,0.109,0.128,0.149,0.172,0.200,0.231,0.266,0.307,0.353,0.403,0.458,0.518,0.583,0.654,0.732,0.845
FLEE_1;BRLE_1,0.763,0.942,1.143,1.368,1.627,1.909,2.188,2.600,3.066,3.563,4.461,5.055,5.747,6.532,7.700,9.031,10.612,12.419,14.469,16.794,19.451,22.480,25.919,29.862,34.345,39.264,44.632,50.476,56.826,63.720,71.315,82.258
