Primary,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ELGI_P,0.023,0.024,0.026,0.027,0.029,0.032,0.035,0.038,0.042,0.046,0.053,0.056,0.060,0.064,0.069,0.073,0.079,0.084,0.090,0.096,0.102,0.109,0.117,0.125,0.133,0.140,0.148,0.156,0.164,0.172,0.180,0.194
ELLA_1,0.190,0.203,0.216,0.230,0.245,0.271,0.290,0.322,0.355,0.388,0.446,0.474,0.505,0.537,0.576,0.616,0.660,0.706,0.754,0.806,0.860,0.919,0.980,1.046,1.116,1.180,1.244,1.310,1.377,1.445,1.515,1.631
ELST_1,0.265,0.284,0.301,0.320,0.341,0.378,0.405,0.450,0.495,0.541,0.622,0.662,0.704,0.749,0.803,0.860,0.920,0.984,1.052,1.124,1.200,1.281,1.368,1.460,1.557,1.646,1.736,1.827,1.921,2.016,2.113,2.275
ENDE_1,0.242,0.259,0.275,0.292,0.312,0.345,0.370,0.411,0.452,0.494,0.568,0.604,0.643,0.683,0.733,0.785,0.840,0.899,0.960,1.026,1.096,1.170,1.249,1.333,1.422,1.503,1.585,1.668,1.753,1.840,1.929,2.077
ERSK,0.013,0.014,0.015,0.016,0.017,0.018,0.020,0.022,0.024,0.026,0.030,0.032,0.034,0.036,0.039,0.042,0.045,0.048,0.051,0.055,0.058,0.062,0.066,0.071,0.076,0.080,0.084,0.089,0.093,0.098,0.103,0.111
EXET1,0.174,0.187,0.198,0.211,0.225,0.249,0.267,0.296,0.326,0.356,0.409,0.436,0.464,0.493,0.528,0.566,0.606,0.648,0.692,0.740,0.790,0.843,0.900,0.961,1.025,1.083,1.142,1.203,1.264,1.327,1.391,1.497
FASN_P,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003
FAUG_P,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.005,0.006,0.006,0.006,0.007,0.007,0.008,0.008,0.009,0.010,0.010,0.011,0.011,0.012,0.013,0.013,0.014,0.015
FAWL_1,0.169,0.181,0.192,0.204,0.217,0.240,0.258,0.286,0.315,0.345,0.396,0.421,0.448,0.477,0.511,0.548,0.586,0.627,0.670,0.716,0.764,0.816,0.871,0.929,0.992,1.048,1.105,1.163,1.223,1.283,1.345,1.448
FECK_6,0.189,0.202,0.214,0.228,0.243,0.269,0.289,0.320,0.353,0.386,0.443,0.471,0.502,0.533,0.572,0.613,0.656,0.701,0.749,0.801,0.855,0.913,0.974,1.040,1.109,1.172,1.236,1.302,1.368,1.436,1.505,1.620
FERRA2,0.064,0.068,0.073,0.077,0.082,0.091,0.098,0.108,0.119,0.131,0.150,0.160,0.170,0.181,0.194,0.207,0.222,0.237,0.254,0.271,0.290,0.309,0.330,0.352,0.376,0.397,0.419,0.441,0.463,0.486,0.510,0.549
FERRB1;FERRB_M,0.185,0.199,0.211,0.224,0.239,0.264,0.284,0.315,0.347,0.379,0.435,0.463,0.493,0.524,0.562,0.602,0.644,0.689,0.737,0.787,0.840,0.897,0.958,1.022,1.090,1.152,1.215,1.279,1.345,1.411,1.479,1.593
FETT_P;KINT_P,0.032,0.033,0.035,0.037,0.040,0.044,0.047,0.053,0.058,0.063,0.073,0.077,0.082,0.087,0.094,0.100,0.107,0.115,0.123,0.131,0.140,0.150,0.160,0.170,0.182,0.192,0.203,0.213,0.224,0.235,0.247,0.266
FIDD_P,0.007,0.008,0.008,0.009,0.009,0.010,0.011,0.012,0.014,0.015,0.017,0.018,0.019,0.020,0.022,0.024,0.025,0.027,0.029,0.031,0.033,0.035,0.037,0.040,0.043,0.045,0.048,0.050,0.053,0.055,0.058,0.062
FIDF_1,0.168,0.180,0.191,0.203,0.217,0.240,0.257,0.285,0.314,0.344,0.395,0.420,0.447,0.475,0.510,0.546,0.584,0.625,0.668,0.714,0.762,0.813,0.868,0.927,0.989,1.045,1.102,1.160,1.219,1.280,1.341,1.444
FINN,0.008,0.008,0.009,0.009,0.010,0.011,0.012,0.013,0.015,0.016,0.018,0.020,0.021,0.022,0.024,0.025,0.027,0.029,0.031,0.033,0.036,0.038,0.040,0.043,0.046,0.049,0.051,0.054,0.057,0.060,0.063,0.067
FLEE_1;BRLE_1,0.763,0.818,0.868,0.923,0.984,1.089,1.168,1.296,1.427,1.560,1.792,1.908,2.030,2.158,2.314,2.479,2.653,2.837,3.032,3.239,3.460,3.694,3.942,4.208,4.489,4.744,5.003,5.267,5.535,5.810,6.090,6.557
FOUR_1,0.013,0.014,0.015,0.016,0.017,0.019,0.020,0.022,0.025,0.027,0.031,0.033,0.035,0.037,0.040,0.043,0.046,0.049,0.052,0.056,0.060,0.064,0.068,0.073,0.078,0.082,0.087,0.091,0.096,0.100,0.105,0.113
FRAS_P,0.008,0.009,0.009,0.010,0.011,0.012,0.013,0.014,0.015,0.017,0.019,0.021,0.022,0.023,0.025,0.027,0.029,0.031,0.033,0.035,0.037,0.040,0.043,0.045,0.048,0.051,0.054,0.057,0.060,0.063,0.066,0.071
FROD_1,0.186,0.199,0.211,0.224,0.239,0.265,0.284,0.315,0.347,0.379,0.436,0.464,0.494,0.525,0.563,0.603,0.645,0.690,0.737,0.788,0.841,0.898,0.959,1.023,1.092,1.154,1.217,1.281,1.346,1.413,1.481,1.595
FWIL_P,0.011,0.012,0.013,0.013,0.014,0.016,0.017,0.019,0.021,0.023,0.026,0.028,0.029,0.031,0.034,0.036,0.039,0.041,0.044,0.047,0.050,0.054,0.057,0.061,0.065,0.069,0.073,0.077,0.080,0.084,0.088,0.095
GALA,0.014,0.015,0.016,0.017,0.018,0.019,0.021,0.023,0.026,0.028,0.032,0.034,0.036,0.039,0.041,0.044,0.047,0.051,0.054,0.058,0.062,0.066,0.071,0.075,0.080,0.085,0.090,0.094,0.099,0.104,0.109,0.117
GIFF,0.041,0.043,0.045,0.048,0.052,0.057,0.061,0.068,0.075,0.082,0.094,0.100,0.106,0.113,0.121,0.130,0.139,0.149,0.159,0.170,0.181,0.193,0.206,0.220,0.235,0.248,0.262,0.276,0.290,0.304,0.319,0.343
GLLU,0.007,0.007,0.008,0.008,0.009,0.010,0.011,0.012,0.013,0.014,0.016,0.017,0.018,0.020,0.021,0.023,0.024,0.026,0.028,0.029,0.031,0.034,0.036,0.038,0.041,0.043,0.045,0.048,0.050,0.053,0.055,0.060
GLNI,0.013,0.013,0.014,0.015,0.016,0.018,0.019,0.021,0.023,0.025,0.029,0.031,0.033,0.035,0.038,0.040,0.043,0.046,0.050,0.053,0.056,0.060,0.064,0.069,0.073,0.077,0.082,0.086,0.090,0.095,0.099,0.107
GLRO,0.019,0.020,0.021,0.023,0.024,0.027,0.029,0.032,0.035,0.038,0.044,0.047,0.050,0.053,0.057,0.061,0.065,0.070,0.074,0.080,0.085,0.091,0.097,0.103,0.110,0.116,0.123,0.129,0.136,0.143,0.150,0.161
GORG,0.016,0.017,0.018,0.019,0.020,0.022,0.024,0.027,0.029,0.032,0.037,0.039,0.042,0.045,0.048,0.051,0.055,0.059,0.063,0.067,0.071,0.076,0.081,0.087,0.093,0.098,0.103,0.109,0.114,0.120,0.126,0.135
GOVA,0.015,0.016,0.016,0.018,0.019,0.021,0.022,0.025,0.027,0.030,0.034,0.036,0.039,0.041,0.044,0.047,0.050,0.054,0.058,0.061,0.066,0.070,0.075,0.080,0.085,0.090,0.095,0.100,0.105,0.110,0.116,0.124
GREN_1,0.438,0.470,0.498,0.530,0.565,0.625,0.671,0.745,0.819,0.896,1.029,1.096,1.166,1.239,1.329,1.424,1.524,1.630,1.742,1.861,1.987,2.121,2.265,2.417,2.578,2.725,2.874,3.025,3.180,3.337,3.498,3.766
GRIW_1,0.151,0.161,0.171,0.182,0.194,0.215,0.230,0.256,0.281,0.308,0.353,0.376,0.400,0.426,0.456,0.489,0.523,0.560,0.598,0.639,0.682,0.728,0.778,0.830,0.885,0.936,0.987,1.039,1.092,1.146,1.201,1.293
GRMO,0.036,0.038,0.040,0.043,0.045,0.050,0.054,0.060,0.066,0.072,0.083,0.088,0.093,0.100,0.107,0.114,0.122,0.131,0.139,0.148,0.159,0.170,0.181,0.193,0.207,0.218,0.230,0.243,0.255,0.267,0.280,0.301
GRUB_P,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.006,0.006,0.007,0.007,0.007,0.008,0.008,0.009
HACK_1;HACK_6,0.157,0.168,0.179,0.190,0.202,0.224,0.239,0.266,0.293,0.321,0.368,0.392,0.417,0.443,0.476,0.509,0.545,0.582,0.622,0.666,0.711,0.759,0.810,0.864,0.922,0.974,1.027,1.082,1.137,1.193,1.251,1.347
HAGR,0.021,0.022,0.023,0.024,0.026,0.029,0.031,0.034,0.038,0.041,0.047,0.050,0.054,0.057,0.061,0.066,0.070,0.075,0.080,0.086,0.092,0.098,0.104,0.111,0.119,0.126,0.132,0.139,0.147,0.154,0.161,0.174
HAMHC1,0.243,0.260,0.276,0.294,0.313,0.346,0.372,0.412,0.454,0.496,0.570,0.607,0.646,0.687,0.736,0.789,0.844,0.903,0.965,1.031,1.101,1.175,1.254,1.339,1.428,1.510,1.592,1.676,1.761,1.849,1.938,2.086
HARK_1;HUTT_1;RRIG,0.280,0.301,0.319,0.339,0.361,0.400,0.429,0.476,0.525,0.574,0.659,0.702,0.746,0.794,0.851,0.912,0.976,1.044,1.116,1.191,1.273,1.358,1.451,1.548,1.651,1.745,1.840,1.938,2.036,2.138,2.240,2.412
HARM_6,0.061,0.065,0.069,0.073,0.078,0.086,0.093,0.103,0.113,0.124,0.142,0.151,0.161,0.171,0.184,0.197,0.210,0.225,0.241,0.257,0.274,0.293,0.313,0.334,0.356,0.376,0.397,0.418,0.439,0.461,0.483,0.520
HAWI,0.012,0.012,0.013,0.014,0.015,0.016,0.017,0.019,0.021,0.023,0.027,0.028,0.030,0.032,0.035,0.037,0.040,0.042,0.045,0.048,0.052,0.055,0.059,0.063,0.067,0.071,0.075,0.079,0.083,0.087,0.091,0.098
HAWP_6,0.083,0.089,0.094,0.100,0.107,0.118,0.126,0.140,0.154,0.169,0.194,0.207,0.220,0.234,0.250,0.268,0.287,0.307,0.328,0.351,0.375,0.400,0.427,0.455,0.486,0.514,0.542,0.570,0.599,0.629,0.659,0.710
HELE,0.013,0.014,0.014,0.015,0.016,0.018,0.019,0.022,0.024,0.026,0.030,0.032,0.034,0.036,0.039,0.041,0.044,0.047,0.051,0.054,0.058,0.062,0.066,0.070,0.075,0.079,0.084,0.088,0.092,0.097,0.102,0.109
HEYS_1;HEYS1;ORMO,0.061,0.066,0.069,0.074,0.079,0.087,0.093,0.104,0.114,0.124,0.143,0.152,0.163,0.173,0.185,0.198,0.213,0.227,0.242,0.259,0.277,0.296,0.315,0.337,0.359,0.380,0.400,0.421,0.444,0.464,0.488,0.525
HUER,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.005,0.006,0.006,0.007,0.007,0.007,0.008,0.009,0.009,0.010,0.010,0.011,0.012,0.013,0.014,0.014,0.015,0.016,0.017,0.018,0.019,0.020,0.021
HURS_1,0.187,0.200,0.212,0.226,0.241,0.266,0.286,0.317,0.349,0.382,0.439,0.467,0.497,0.528,0.566,0.607,0.649,0.694,0.742,0.793,0.847,0.904,0.965,1.030,1.098,1.161,1.224,1.289,1.355,1.422,1.490,1.605
IMPK_1,0.006,0.006,0.007,0.007,0.008,0.008,0.009,0.010,0.011,0.012,0.014,0.015,0.016,0.017,0.018,0.019,0.020,0.022,0.023,0.025,0.027,0.028,0.030,0.032,0.035,0.037,0.039,0.041,0.043,0.045,0.047,0.051
INDQ1,0.257,0.276,0.292,0.311,0.332,0.367,0.393,0.437,0.481,0.526,0.604,0.643,0.684,0.727,0.780,0.835,0.894,0.956,1.022,1.091,1.166,1.244,1.328,1.418,1.512,1.598,1.686,1.774,1.865,1.957,2.052,2.209
INKE,0.031,0.033,0.035,0.037,0.039,0.043,0.047,0.052,0.057,0.062,0.072,0.076,0.081,0.086,0.092,0.099,0.106,0.113,0.121,0.129,0.138,0.147,0.157,0.168,0.179,0.189,0.200,0.210,0.221,0.232,0.243,0.262
INNE_P,0.043,0.045,0.047,0.050,0.054,0.059,0.064,0.071,0.078,0.085,0.098,0.104,0.111,0.118,0.126,0.135,0.145,0.155,0.166,0.177,0.189,0.202,0.215,0.230,0.245,0.259,0.273,0.288,0.302,0.317,0.333,0.358
IROA1,0.357,0.382,0.405,0.431,0.460,0.509,0.546,0.606,0.667,0.729,0.838,0.892,0.949,1.008,1.081,1.158,1.240,1.326,1.417,1.514,1.617,1.726,1.842,1.966,2.098,2.217,2.338,2.461,2.587,2.715,2.846,3.064
IRONB1,0.125,0.134,0.142,0.151,0.161,0.179,0.192,0.213,0.234,0.256,0.294,0.313,0.333,0.354,0.380,0.407,0.435,0.465,0.497,0.531,0.568,0.606,0.647,0.690,0.736,0.778,0.821,0.864,0.908,0.953,0.999,1.076
IVER_1;IVER_6,0.325,0.349,0.370,0.393,0.420,0.464,0.497,0.552,0.608,0.665,0.764,0.813,0.865,0.919,0.986,1.056,1.131,1.209,1.293,1.381,1.474,1.574,1.681,1.793,1.914,2.022,2.132,2.245,2.360,2.477,2.595,2.795
JOHN,0.024,0.026,0.027,0.029,0.031,0.034,0.036,0.040,0.045,0.049,0.056,0.060,0.063,0.067,0.072,0.077,0.083,0.089,0.095,0.101,0.108,0.115,0.123,0.131,0.140,0.148,0.156,0.165,0.173,0.181,0.190,0.205
JORD_3,0.034,0.036,0.038,0.041,0.043,0.048,0.051,0.057,0.063,0.069,0.079,0.084,0.089,0.095,0.102,0.109,0.117,0.125,0.133,0.142,0.152,0.162,0.173,0.185,0.197,0.209,0.220,0.232,0.243,0.255,0.268,0.288
KAIM,0.052,0.054,0.058,0.062,0.066,0.073,0.078,0.086,0.095,0.104,0.119,0.127,0.135,0.144,0.154,0.165,0.177,0.189,0.202,0.216,0.231,0.246,0.263,0.280,0.299,0.316,0.333,0.351,0.369,0.387,0.406,0.437
KEAD_1,0.165,0.177,0.187,0.199,0.212,0.235,0.252,0.280,0.308,0.337,0.387,0.412,0.438,0.466,0.499,0.535,0.573,0.612,0.654,0.699,0.747,0.797,0.851,0.908,0.969,1.024,1.080,1.137,1.195,1.254,1.314,1.415
KEAR_1;KEAR_3,0.410,0.440,0.466,0.496,0.529,0.585,0.627,0.696,0.766,0.838,0.962,1.025,1.091,1.159,1.243,1.331,1.425,1.523,1.629,1.740,1.859,1.984,2.118,2.260,2.411,2.548,2.687,2.829,2.973,3.121,3.271,3.522
KEMS_1,0.176,0.189,0.200,0.213,0.227,0.251,0.270,0.299,0.329,0.360,0.414,0.440,0.469,0.498,0.534,0.572,0.612,0.655,0.700,0.748,0.799,0.852,0.910,0.971,1.036,1.095,1.155,1.216,1.278,1.341,1.406,1.513
KIBY_1,0.139,0.148,0.157,0.167,0.179,0.198,0.212,0.235,0.259,0.283,0.325,0.346,0.368,0.392,0.420,0.450,0.481,0.515,0.550,0.588,0.628,0.670,0.715,0.764,0.815,0.861,0.908,0.956,1.005,1.054,1.105,1.190
KIER,0.042,0.044,0.047,0.050,0.053,0.059,0.063,0.070,0.077,0.085,0.097,0.103,0.110,0.117,0.125,0.134,0.144,0.154,0.164,0.176,0.188,0.200,0.214,0.228,0.243,0.257,0.271,0.285,0.300,0.315,0.330,0.355
KIIN_P,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.006,0.006,0.006,0.007,0.007,0.008,0.008,0.008,0.009,0.009,0.010
KILB,0.019,0.020,0.021,0.023,0.024,0.026,0.028,0.031,0.034,0.037,0.043,0.046,0.048,0.052,0.055,0.060,0.064,0.068,0.072,0.078,0.084,0.089,0.095,0.101,0.108,0.114,0.120,0.126,0.133,0.139,0.146,0.157
KILS,0.021,0.022,0.024,0.025,0.027,0.030,0.032,0.035,0.039,0.042,0.049,0.052,0.055,0.059,0.063,0.067,0.072,0.077,0.082,0.088,0.094,0.100,0.107,0.114,0.122,0.129,0.136,0.143,0.151,0.158,0.166,0.178
KILT,0.028,0.028,0.030,0.032,0.034,0.038,0.040,0.045,0.049,0.054,0.062,0.066,0.070,0.075,0.080,0.086,0.092,0.098,0.105,0.112,0.120,0.128,0.136,0.146,0.155,0.164,0.173,0.182,0.192,0.201,0.211,0.227
KILW,0.031,0.033,0.035,0.037,0.040,0.044,0.047,0.052,0.058,0.063,0.072,0.077,0.082,0.087,0.093,0.100,0.107,0.115,0.122,0.131,0.140,0.149,0.159,0.170,0.181,0.191,0.202,0.213,0.223,0.235,0.246,0.265
