Region,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
NINF_1,0.233,0.293,0.361,0.442,0.541,0.665,0.785,0.969,1.183,1.396,1.748,1.988,2.285,2.625,3.146,3.746,4.434,5.227,6.138,7.138,8.275,9.565,10.814,11.962,13.207,13.300,13.404,13.652,13.911,14.182,14.467,14.902
NORL_3,0.035,0.045,0.055,0.067,0.082,0.101,0.119,0.147,0.180,0.212,0.266,0.302,0.348,0.399,0.478,0.570,0.674,0.795,0.933,1.085,1.258,1.455,1.644,1.819,2.008,2.022,2.038,2.076,2.115,2.157,2.200,2.266
NORM_1;SALL1,0.360,0.454,0.559,0.685,0.838,1.030,1.216,1.500,1.831,2.161,2.707,3.078,3.538,4.065,4.871,5.800,6.867,8.094,9.504,11.053,12.814,14.811,16.744,18.523,20.450,20.594,20.755,21.139,21.540,21.960,22.401,23.075
NORT_1,0.256,0.322,0.396,0.486,0.594,0.730,0.862,1.064,1.298,1.532,1.920,2.182,2.509,2.882,3.453,4.112,4.868,5.739,6.738,7.837,9.084,10.501,11.872,13.133,14.499,14.601,14.715,14.987,15.272,15.569,15.882,16.360
NURS_1,0.148,0.186,0.229,0.281,0.343,0.422,0.499,0.615,0.751,0.886,1.110,1.262,1.451,1.667,1.997,2.378,2.815,3.319,3.897,4.532,5.253,6.073,6.865,7.595,8.385,8.444,8.510,8.667,8.832,9.004,9.185,9.461
OCKH_1,0.058,0.072,0.089,0.109,0.134,0.164,0.194,0.239,0.292,0.345,0.432,0.491,0.564,0.648,0.777,0.925,1.095,1.291,1.515,1.762,2.043,2.361,2.670,2.953,3.261,3.283,3.309,3.370,3.434,3.501,3.572,3.679
OFFE_3,0.034,0.043,0.053,0.065,0.080,0.098,0.116,0.143,0.175,0.206,0.258,0.293,0.337,0.387,0.464,0.553,0.654,0.771,0.906,1.053,1.221,1.412,1.596,1.765,1.949,1.963,1.978,2.015,2.053,2.093,2.135,2.199
OLDB_1,0.062,0.078,0.097,0.118,0.145,0.178,0.210,0.259,0.316,0.373,0.467,0.531,0.611,0.702,0.841,1.001,1.185,1.397,1.641,1.908,2.212,2.557,2.891,3.198,3.530,3.555,3.583,3.649,3.719,3.791,3.867,3.984
OSBA_1,0.170,0.214,0.264,0.324,0.396,0.486,0.574,0.709,0.865,1.021,1.279,1.454,1.671,1.920,2.301,2.740,3.243,3.823,4.489,5.221,6.052,6.996,7.909,8.749,9.659,9.727,9.803,9.985,10.174,10.372,10.581,10.899
PADIB1,0.114,0.144,0.177,0.217,0.265,0.326,0.385,0.475,0.579,0.684,0.856,0.973,1.119,1.286,1.540,1.834,2.172,2.560,3.006,3.496,4.052,4.684,5.296,5.858,6.468,6.513,6.564,6.686,6.812,6.945,7.085,7.298
PAIS,0.010,0.012,0.015,0.018,0.022,0.027,0.032,0.040,0.049,0.057,0.072,0.082,0.094,0.108,0.129,0.154,0.182,0.215,0.252,0.294,0.340,0.393,0.445,0.492,0.543,0.547,0.551,0.561,0.572,0.583,0.595,0.613
PART,0.022,0.027,0.033,0.040,0.050,0.061,0.072,0.089,0.108,0.128,0.160,0.182,0.209,0.240,0.288,0.343,0.406,0.478,0.562,0.653,0.757,0.875,0.990,1.095,1.209,1.217,1.227,1.249,1.273,1.298,1.324,1.364
PEHG_P,0.002,0.002,0.002,0.003,0.003,0.004,0.005,0.006,0.008,0.009,0.011,0.013,0.015,0.017,0.020,0.024,0.028,0.033,0.039,0.045,0.053,0.061,0.069,0.076,0.084,0.085,0.085,0.087,0.089,0.090,0.092,0.095
PEHS_P;STRI_P,0.012,0.014,0.018,0.021,0.027,0.033,0.038,0.047,0.057,0.068,0.085,0.096,0.111,0.128,0.153,0.182,0.215,0.254,0.299,0.347,0.403,0.465,0.526,0.582,0.642,0.647,0.652,0.664,0.677,0.690,0.704,0.725
PELH_1,0.139,0.174,0.215,0.263,0.322,0.396,0.467,0.576,0.704,0.830,1.040,1.182,1.359,1.562,1.871,2.228,2.638,3.109,3.651,4.246,4.922,5.690,6.432,7.116,7.856,7.911,7.973,8.121,8.275,8.436,8.606,8.864
PEMB_1,0.074,0.093,0.115,0.140,0.172,0.211,0.249,0.308,0.375,0.443,0.555,0.631,0.725,0.833,0.999,1.189,1.408,1.659,1.948,2.266,2.627,3.037,3.433,3.798,4.193,4.222,4.255,4.334,4.416,4.502,4.593,4.731
PENE_1,0.123,0.154,0.190,0.233,0.285,0.350,0.414,0.510,0.623,0.735,0.921,1.047,1.204,1.383,1.657,1.973,2.336,2.753,3.233,3.760,4.359,5.038,5.696,6.301,6.957,7.005,7.060,7.191,7.327,7.470,7.620,7.849
PENN_1,0.207,0.261,0.321,0.394,0.482,0.592,0.699,0.863,1.053,1.243,1.556,1.770,2.034,2.337,2.800,3.334,3.947,4.653,5.464,6.354,7.366,8.515,9.626,10.649,11.757,11.839,11.932,12.153,12.383,12.625,12.878,13.266
PENT_1,0.067,0.085,0.104,0.128,0.156,0.192,0.227,0.280,0.341,0.403,0.505,0.574,0.660,0.758,0.908,1.082,1.280,1.509,1.772,2.061,2.389,2.762,3.122,3.454,3.813,3.840,3.870,3.942,4.016,4.095,4.177,4.303
PENW_1;STAH_1;WABO,0.263,0.330,0.406,0.498,0.610,0.749,0.884,1.091,1.332,1.572,1.969,2.239,2.573,2.957,3.543,4.218,4.994,5.887,6.913,8.039,9.319,10.773,12.179,13.473,14.875,14.979,15.096,15.376,15.668,15.972,16.294,16.783
PERS_P,0.021,0.026,0.032,0.039,0.048,0.059,0.070,0.086,0.105,0.124,0.155,0.177,0.203,0.233,0.280,0.333,0.394,0.465,0.546,0.635,0.736,0.851,0.962,1.064,1.174,1.183,1.192,1.214,1.237,1.261,1.287,1.325
PITS_3,0.020,0.025,0.031,0.038,0.046,0.057,0.067,0.083,0.101,0.120,0.150,0.171,0.196,0.225,0.270,0.321,0.380,0.449,0.527,0.612,0.710,0.821,0.928,1.026,1.133,1.141,1.150,1.171,1.194,1.217,1.241,1.279
POOB,0.044,0.054,0.067,0.082,0.100,0.123,0.145,0.179,0.219,0.258,0.323,0.367,0.422,0.485,0.581,0.692,0.819,0.966,1.134,1.319,1.529,1.767,1.998,2.210,2.440,2.457,2.476,2.522,2.570,2.620,2.673,2.753
POPP_3,0.023,0.028,0.035,0.043,0.052,0.064,0.076,0.094,0.114,0.135,0.169,0.192,0.221,0.254,0.304,0.362,0.428,0.505,0.593,0.690,0.799,0.924,1.045,1.156,1.276,1.285,1.295,1.319,1.344,1.370,1.398,1.440
PORA_P,0.007,0.009,0.011,0.014,0.017,0.020,0.024,0.030,0.036,0.043,0.053,0.061,0.070,0.080,0.096,0.114,0.135,0.160,0.187,0.218,0.253,0.292,0.330,0.365,0.403,0.406,0.409,0.417,0.425,0.433,0.442,0.455
PORD,0.016,0.020,0.024,0.030,0.036,0.045,0.053,0.065,0.080,0.094,0.118,0.134,0.154,0.177,0.212,0.252,0.299,0.352,0.413,0.481,0.557,0.644,0.728,0.806,0.889,0.896,0.903,0.919,0.937,0.955,0.974,1.004
PYLE_1,0.054,0.068,0.083,0.102,0.125,0.153,0.181,0.224,0.273,0.322,0.404,0.459,0.528,0.606,0.726,0.865,1.024,1.207,1.417,1.648,1.910,2.208,2.496,2.761,3.049,3.070,3.094,3.151,3.211,3.274,3.339,3.440
QUOI_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
RAIN_1,0.265,0.334,0.411,0.503,0.615,0.756,0.894,1.102,1.346,1.588,1.989,2.262,2.600,2.987,3.579,4.262,5.045,5.947,6.983,8.121,9.414,10.883,12.303,13.610,15.026,15.131,15.250,15.532,15.827,16.135,16.459,16.954
RANN_P,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.007,0.009,0.010,0.012,0.014,0.016,0.019,0.022,0.025,0.027,0.030,0.031,0.031,0.031,0.032,0.033,0.033,0.034
RASS_1,0.146,0.184,0.226,0.277,0.339,0.417,0.492,0.607,0.741,0.875,1.095,1.245,1.432,1.645,1.971,2.347,2.778,3.275,3.845,4.472,5.184,5.993,6.775,7.495,8.274,8.333,8.398,8.553,8.715,8.885,9.064,9.336
RATS_1,0.233,0.293,0.361,0.442,0.540,0.664,0.785,0.968,1.182,1.395,1.747,1.986,2.283,2.623,3.143,3.743,4.431,5.223,6.133,7.132,8.268,9.558,10.805,11.953,13.196,13.289,13.393,13.641,13.899,14.171,14.455,14.890
RAYL_1,0.275,0.346,0.426,0.523,0.639,0.785,0.928,1.144,1.397,1.648,2.065,2.348,2.699,3.100,3.715,4.424,5.237,6.173,7.249,8.430,9.772,11.296,12.771,14.128,15.597,15.707,15.830,16.123,16.428,16.749,17.085,17.599
REBR_3,0.070,0.088,0.108,0.132,0.162,0.199,0.235,0.290,0.354,0.417,0.523,0.594,0.683,0.785,0.941,1.120,1.326,1.563,1.835,2.134,2.474,2.860,3.233,3.577,3.949,3.977,4.008,4.082,4.159,4.240,4.325,4.456
REDH,0.019,0.022,0.027,0.033,0.041,0.050,0.059,0.073,0.089,0.105,0.131,0.149,0.171,0.197,0.236,0.280,0.332,0.391,0.460,0.535,0.620,0.716,0.810,0.896,0.989,0.996,1.004,1.022,1.042,1.062,1.083,1.116
REDM_P,0.018,0.022,0.027,0.033,0.041,0.050,0.059,0.073,0.089,0.106,0.132,0.150,0.173,0.199,0.238,0.283,0.335,0.395,0.464,0.540,0.626,0.723,0.818,0.905,0.999,1.006,1.014,1.032,1.052,1.072,1.094,1.127
ROCH_1,0.117,0.147,0.182,0.223,0.272,0.334,0.395,0.487,0.595,0.702,0.879,1.000,1.149,1.320,1.582,1.884,2.230,2.629,3.087,3.590,4.162,4.811,5.439,6.016,6.642,6.689,6.741,6.866,6.996,7.133,7.276,7.495
RUGEB1,0.141,0.177,0.218,0.268,0.327,0.402,0.475,0.586,0.715,0.844,1.057,1.202,1.382,1.588,1.902,2.265,2.682,3.162,3.712,4.317,5.005,5.785,6.540,7.235,7.988,8.044,8.107,8.257,8.413,8.577,8.750,9.013
RYEH_1,0.225,0.284,0.349,0.428,0.524,0.644,0.760,0.938,1.145,1.351,1.692,1.924,2.212,2.541,3.045,3.626,4.292,5.059,5.941,6.909,8.009,9.258,10.466,11.578,12.783,12.873,12.974,13.213,13.464,13.727,14.002,14.424
SACO,0.031,0.039,0.048,0.058,0.072,0.088,0.104,0.128,0.156,0.185,0.231,0.263,0.302,0.347,0.416,0.496,0.586,0.692,0.813,0.944,1.095,1.266,1.431,1.583,1.747,1.760,1.774,1.807,1.841,1.877,1.914,1.972
SALH_1,0.084,0.106,0.131,0.160,0.196,0.241,0.284,0.351,0.428,0.506,0.633,0.720,0.828,0.951,1.139,1.357,1.606,1.893,2.223,2.585,2.997,3.464,3.916,4.332,4.783,4.817,4.854,4.944,5.038,5.136,5.239,5.397
SALT_1,0.061,0.077,0.095,0.116,0.142,0.175,0.206,0.255,0.311,0.367,0.459,0.522,0.600,0.690,0.826,0.984,1.165,1.373,1.612,1.875,2.174,2.513,2.841,3.143,3.470,3.494,3.521,3.586,3.654,3.726,3.801,3.915
SANX,0.015,0.019,0.023,0.028,0.034,0.042,0.050,0.062,0.075,0.089,0.111,0.127,0.146,0.167,0.200,0.239,0.283,0.333,0.391,0.455,0.527,0.609,0.689,0.762,0.842,0.847,0.854,0.870,0.886,0.904,0.922,0.950
SBAR,0.119,0.150,0.184,0.226,0.276,0.339,0.401,0.495,0.604,0.713,0.893,1.015,1.167,1.340,1.606,1.912,2.264,2.668,3.133,3.644,4.224,4.883,5.520,6.106,6.742,6.789,6.842,6.969,7.101,7.240,7.385,7.607
SEAB1,0.181,0.228,0.281,0.344,0.420,0.517,0.610,0.753,0.919,1.085,1.359,1.545,1.776,2.040,2.444,2.911,3.446,4.062,4.769,5.547,6.430,7.433,8.403,9.296,10.263,10.335,10.416,10.608,10.810,11.020,11.242,11.580
SELL_1,0.098,0.124,0.152,0.186,0.228,0.280,0.331,0.408,0.498,0.588,0.737,0.838,0.963,1.106,1.326,1.579,1.869,2.203,2.587,3.008,3.488,4.031,4.558,5.042,5.566,5.605,5.649,5.754,5.863,5.977,6.097,6.281
SFEG_P,0.002,0.003,0.003,0.004,0.005,0.006,0.007,0.008,0.010,0.012,0.015,0.017,0.020,0.023,0.027,0.033,0.039,0.045,0.053,0.062,0.072,0.083,0.094,0.104,0.115,0.116,0.117,0.119,0.121,0.123,0.126,0.130
SFIL_P,0.001,0.001,0.001,0.002,0.002,0.003,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.010,0.013,0.015,0.018,0.021,0.024,0.028,0.033,0.038,0.043,0.048,0.053,0.053,0.053,0.054,0.055,0.056,0.058,0.059
SHEC_3,0.019,0.024,0.030,0.036,0.044,0.055,0.065,0.080,0.097,0.115,0.144,0.163,0.188,0.216,0.259,0.308,0.365,0.430,0.505,0.587,0.680,0.786,0.889,0.983,1.086,1.093,1.102,1.122,1.143,1.166,1.189,1.225
SHIN_P,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.007,0.008,0.010,0.011,0.014,0.016,0.018,0.021,0.025,0.028,0.031,0.034,0.034,0.035,0.035,0.036,0.037,0.037,0.039
SHRU,0.025,0.030,0.037,0.045,0.055,0.068,0.081,0.099,0.121,0.143,0.179,0.204,0.234,0.269,0.323,0.384,0.455,0.536,0.629,0.732,0.849,0.981,1.109,1.227,1.354,1.364,1.375,1.400,1.427,1.454,1.484,1.528
SHRW_1,0.067,0.084,0.103,0.127,0.155,0.190,0.225,0.277,0.338,0.399,0.500,0.569,0.654,0.751,0.900,1.072,1.269,1.496,1.756,2.042,2.367,2.737,3.094,3.422,3.778,3.805,3.835,3.906,3.980,4.057,4.139,4.263
SIGH,0.043,0.054,0.066,0.081,0.099,0.122,0.144,0.177,0.216,0.255,0.320,0.363,0.418,0.480,0.575,0.685,0.811,0.956,1.122,1.305,1.513,1.749,1.977,2.187,2.415,2.432,2.451,2.496,2.544,2.593,2.645,2.725
SJOW_1,0.161,0.202,0.249,0.305,0.373,0.458,0.541,0.668,0.815,0.962,1.205,1.369,1.574,1.809,2.167,2.581,3.055,3.601,4.229,4.918,5.701,6.590,7.450,8.241,9.099,9.163,9.235,9.405,9.584,9.771,9.967,10.267
SKLGB1,0.361,0.455,0.560,0.686,0.839,1.031,1.218,1.503,1.835,2.165,2.712,3.083,3.545,4.072,4.879,5.810,6.878,8.108,9.520,11.072,12.835,14.836,16.773,18.555,20.485,20.629,20.791,21.175,21.577,21.997,22.439,23.114
SLOY_P,0.001,0.001,0.002,0.002,0.003,0.003,0.004,0.005,0.006,0.007,0.009,0.010,0.011,0.013,0.016,0.019,0.022,0.026,0.030,0.035,0.041,0.047,0.054,0.059,0.066,0.066,0.067,0.068,0.069,0.070,0.072,0.074
SMAN_1,0.178,0.224,0.276,0.338,0.413,0.508,0.600,0.740,0.904,1.067,1.336,1.519,1.746,2.006,2.404,2.862,3.389,3.995,4.690,5.455,6.323,7.310,8.264,9.141,10.092,10.163,10.243,10.432,10.630,10.838,11.055,11.388
SPAV,0.012,0.015,0.018,0.023,0.028,0.034,0.040,0.050,0.061,0.071,0.090,0.102,0.117,0.134,0.161,0.192,0.227,0.268,0.314,0.366,0.424,0.490,0.554,0.613,0.676,0.681,0.686,0.699,0.712,0.726,0.741,0.763
SPEN_1,0.152,0.191,0.235,0.288,0.352,0.433,0.511,0.630,0.770,0.908,1.138,1.293,1.487,1.708,2.047,2.437,2.885,3.401,3.994,4.645,5.384,6.224,7.036,7.784,8.593,8.654,8.722,8.883,9.051,9.228,9.413,9.696
SSHI_3,0.050,0.062,0.077,0.094,0.115,0.141,0.167,0.206,0.252,0.297,0.372,0.423,0.486,0.558,0.669,0.797,0.943,1.112,1.306,1.518,1.760,2.035,2.300,2.544,2.809,2.829,2.851,2.904,2.959,3.017,3.077,3.170
STAL_1,0.259,0.326,0.401,0.492,0.602,0.739,0.873,1.078,1.315,1.552,1.944,2.210,2.541,2.919,3.498,4.165,4.931,5.813,6.825,7.938,9.202,10.637,12.025,13.302,14.686,14.790,14.906,15.181,15.469,15.771,16.088,16.571
STAY_1,0.082,0.104,0.127,0.156,0.191,0.235,0.277,0.342,0.418,0.493,0.617,0.702,0.807,0.927,1.111,1.322,1.566,1.846,2.167,2.520,2.921,3.377,3.818,4.223,4.663,4.696,4.732,4.820,4.911,5.007,5.108,5.261
STEN_1,0.090,0.113,0.139,0.170,0.208,0.256,0.302,0.373,0.455,0.537,0.672,0.764,0.879,1.009,1.209,1.440,1.705,2.010,2.360,2.744,3.181,3.678,4.158,4.599,5.078,5.113,5.154,5.249,5.348,5.453,5.562,5.730
STES_1,0.145,0.183,0.225,0.276,0.338,0.415,0.490,0.605,0.738,0.872,1.092,1.241,1.427,1.639,1.964,2.339,2.769,3.264,3.832,4.457,5.167,5.972,6.752,7.469,8.246,8.304,8.369,8.524,8.686,8.855,9.033,9.305
STHA,0.024,0.030,0.037,0.045,0.055,0.068,0.080,0.099,0.121,0.143,0.179,0.204,0.234,0.269,0.322,0.384,0.454,0.535,0.629,0.731,0.848,0.980,1.108,1.225,1.353,1.362,1.373,1.398,1.425,1.453,1.482,1.526
STIR,0.021,0.026,0.031,0.039,0.047,0.058,0.068,0.084,0.103,0.122,0.152,0.173,0.199,0.229,0.274,0.326,0.386,0.455,0.535,0.622,0.721,0.833,0.942,1.042,1.151,1.159,1.168,1.190,1.212,1.236,1.261,1.298
STLE,0.018,0.022,0.027,0.034,0.041,0.051,0.060,0.074,0.090,0.106,0.133,0.151,0.174,0.200,0.239,0.285,0.337,0.397,0.467,0.543,0.629,0.727,0.822,0.909,1.004,1.011,1.019,1.038,1.057,1.078,1.100,1.133
SUND_1,0.339,0.427,0.525,0.644,0.787,0.968,1.143,1.410,1.721,2.032,2.545,2.893,3.326,3.821,4.578,5.452,6.454,7.608,8.933,10.389,12.044,13.922,15.739,17.411,19.222,19.357,19.509,19.870,20.247,20.641,21.056,21.690
SWAN_1,0.362,0.455,0.561,0.687,0.840,1.033,1.220,1.505,1.837,2.168,2.715,3.087,3.549,4.077,4.885,5.817,6.886,8.118,9.531,11.085,12.850,14.854,16.793,18.577,20.510,20.654,20.816,21.200,21.603,22.024,22.466,23.142
TARL_P,0.009,0.011,0.013,0.016,0.020,0.024,0.029,0.035,0.043,0.051,0.064,0.072,0.083,0.096,0.115,0.136,0.162,0.190,0.224,0.260,0.301,0.348,0.394,0.436,0.481,0.485,0.488,0.497,0.507,0.517,0.527,0.543
TAUN1,0.054,0.068,0.084,0.103,0.126,0.154,0.182,0.225,0.275,0.324,0.406,0.461,0.531,0.609,0.730,0.870,1.029,1.214,1.425,1.657,1.921,2.221,2.510,2.777,3.066,3.088,3.112,3.169,3.229,3.292,3.359,3.460
TAYN_P,0.012,0.015,0.019,0.023,0.028,0.035,0.041,0.051,0.062,0.073,0.092,0.104,0.120,0.138,0.165,0.196,0.232,0.274,0.322,0.374,0.434,0.501,0.567,0.627,0.692,0.697,0.702,0.715,0.729,0.743,0.758,0.781
TELR,0.019,0.023,0.028,0.034,0.042,0.051,0.061,0.075,0.091,0.108,0.135,0.153,0.176,0.203,0.243,0.289,0.342,0.403,0.474,0.551,0.639,0.738,0.835,0.923,1.019,1.026,1.034,1.054,1.074,1.095,1.117,1.150
TEMP_3,0.024,0.030,0.038,0.046,0.056,0.069,0.082,0.101,0.123,0.145,0.182,0.207,0.237,0.273,0.327,0.389,0.461,0.543,0.638,0.742,0.860,0.994,1.124,1.243,1.372,1.382,1.393,1.419,1.446,1.474,1.503,1.549
THOM_6,0.138,0.174,0.214,0.262,0.321,0.394,0.466,0.574,0.701,0.827,1.036,1.178,1.354,1.556,1.864,2.220,2.628,3.098,3.638,4.231,4.904,5.669,6.409,7.090,7.827,7.882,7.944,8.091,8.244,8.405,8.574,8.832
THSO_P,0.020,0.025,0.030,0.037,0.046,0.056,0.066,0.082,0.100,0.118,0.147,0.168,0.193,0.221,0.265,0.316,0.374,0.441,0.518,0.602,0.698,0.807,0.912,1.009,1.114,1.121,1.130,1.151,1.173,1.196,1.220,1.257
THUR_6,0.114,0.143,0.176,0.216,0.264,0.325,0.384,0.473,0.578,0.682,0.854,0.971,1.116,1.282,1.537,1.830,2.166,2.554,2.998,3.487,4.042,4.673,5.282,5.844,6.452,6.497,6.548,6.669,6.795,6.928,7.067,7.280
TILBB_1,0.108,0.136,0.168,0.206,0.252,0.309,0.365,0.451,0.550,0.649,0.813,0.924,1.063,1.221,1.463,1.742,2.062,2.431,2.854,3.320,3.848,4.448,5.029,5.563,6.142,6.185,6.234,6.349,6.469,6.595,6.728,6.930
TONG;CAFA;EAST;GLLE;KEOO,0.008,0.010,0.013,0.015,0.019,0.023,0.027,0.034,0.041,0.048,0.061,0.069,0.079,0.091,0.109,0.130,0.154,0.181,0.213,0.248,0.287,0.332,0.375,0.415,0.458,0.462,0.465,0.474,0.483,0.492,0.502,0.517
TOTT_1,0.189,0.238,0.293,0.359,0.439,0.540,0.638,0.787,0.961,1.134,1.421,1.615,1.857,2.133,2.556,3.043,3.603,4.247,4.986,5.799,6.723,7.771,8.785,9.719,10.730,10.805,10.890,11.091,11.302,11.522,11.754,12.107
TRAW_1,0.054,0.069,0.084,0.103,0.126,0.155,0.184,0.227,0.276,0.326,0.409,0.465,0.534,0.614,0.735,0.876,1.037,1.222,1.435,1.669,1.934,2.236,2.528,2.796,3.087,3.109,3.133,3.191,3.252,3.315,3.382,3.484
TUMB_P,0.005,0.007,0.008,0.010,0.012,0.015,0.018,0.022,0.027,0.031,0.039,0.045,0.052,0.059,0.071,0.084,0.100,0.118,0.138,0.161,0.187,0.216,0.244,0.270,0.298,0.300,0.302,0.308,0.314,0.320,0.326,0.336
TYNE_1;TYNE_2,0.119,0.151,0.185,0.227,0.278,0.342,0.403,0.498,0.607,0.718,0.899,1.022,1.174,1.349,1.616,1.925,2.278,2.686,3.154,3.668,4.252,4.915,5.557,6.147,6.786,6.833,6.888,7.014,7.148,7.287,7.433,7.657
UPPB_1;UPPB_3,0.130,0.164,0.202,0.247,0.302,0.372,0.439,0.542,0.661,0.781,0.978,1.111,1.278,1.467,1.759,2.094,2.479,2.922,3.431,3.989,4.625,5.347,6.044,6.686,7.382,7.434,7.492,7.630,7.775,7.927,8.086,8.329
USKM_1;ALST_3,0.164,0.207,0.255,0.312,0.383,0.470,0.555,0.685,0.835,0.987,1.235,1.404,1.614,1.855,2.223,2.647,3.133,3.693,4.337,5.044,5.847,6.759,7.641,8.452,9.332,9.398,9.471,9.646,9.829,10.021,10.222,10.530
WALH_1,0.265,0.334,0.411,0.503,0.615,0.756,0.894,1.102,1.345,1.588,1.989,2.261,2.600,2.986,3.578,4.261,5.044,5.946,6.982,8.120,9.413,10.881,12.301,13.608,15.024,15.129,15.248,15.530,15.824,16.133,16.457,16.952
WALP_1,0.304,0.382,0.471,0.577,0.705,0.867,1.024,1.263,1.542,1.820,2.280,2.592,2.980,3.423,4.101,4.884,5.782,6.816,8.003,9.307,10.789,12.472,14.099,15.597,17.220,17.341,17.477,17.800,18.138,18.491,18.863,19.430
WALP_B,0.065,0.082,0.101,0.124,0.152,0.187,0.221,0.272,0.332,0.392,0.491,0.559,0.642,0.738,0.884,1.053,1.246,1.469,1.725,2.006,2.326,2.688,3.039,3.362,3.712,3.738,3.767,3.837,3.910,3.986,4.066,4.188
WARL_1,0.125,0.157,0.194,0.237,0.290,0.357,0.422,0.520,0.635,0.749,0.938,1.067,1.227,1.409,1.688,2.010,2.380,2.805,3.294,3.831,4.441,5.134,5.804,6.420,7.088,7.138,7.194,7.327,7.466,7.612,7.764,7.998
WASF_1;KIBY_G,0.114,0.143,0.176,0.215,0.263,0.324,0.382,0.472,0.577,0.680,0.852,0.968,1.113,1.279,1.532,1.825,2.161,2.547,2.991,3.478,4.032,4.661,5.269,5.829,6.435,6.480,6.531,6.652,6.779,6.910,7.049,7.261
WATFS_1,0.181,0.228,0.281,0.344,0.420,0.517,0.610,0.753,0.919,1.085,1.359,1.545,1.776,2.040,2.445,2.911,3.446,4.063,4.770,5.548,6.431,7.434,8.404,9.297,10.264,10.336,10.417,10.610,10.811,11.022,11.243,11.582
WBOL_6,0.146,0.184,0.226,0.277,0.339,0.417,0.492,0.607,0.741,0.874,1.095,1.245,1.432,1.645,1.971,2.347,2.778,3.275,3.845,4.472,5.184,5.993,6.775,7.494,8.274,8.332,8.398,8.553,8.715,8.885,9.064,9.336
WBUR_1,0.109,0.137,0.169,0.207,0.253,0.311,0.367,0.453,0.553,0.652,0.817,0.929,1.068,1.227,1.470,1.751,2.073,2.443,2.869,3.336,3.868,4.471,5.054,5.591,6.173,6.216,6.265,6.381,6.502,6.629,6.762,6.965
WFIE,0.020,0.025,0.031,0.038,0.046,0.057,0.067,0.083,0.101,0.120,0.150,0.170,0.196,0.225,0.269,0.321,0.380,0.448,0.526,0.612,0.709,0.819,0.926,1.025,1.131,1.139,1.148,1.170,1.192,1.215,1.239,1.277
WGEO,0.008,0.010,0.013,0.016,0.019,0.024,0.028,0.035,0.042,0.050,0.063,0.071,0.082,0.094,0.112,0.134,0.159,0.187,0.219,0.255,0.296,0.342,0.387,0.428,0.472,0.476,0.479,0.488,0.497,0.507,0.517,0.533
WHAM_1;ISLI_1,0.277,0.349,0.430,0.601,0.734,0.902,1.066,1.315,1.605,1.895,2.373,2.698,3.101,3.563,4.269,5.083,6.018,7.094,8.329,9.687,11.229,12.980,14.675,16.233,17.922,18.048,18.189,18.526,18.877,19.246,19.632,20.222
WHGA_1,0.172,0.216,0.266,0.326,0.399,0.490,0.579,0.715,0.873,1.030,1.290,1.466,1.686,1.937,2.321,2.763,3.271,3.856,4.528,5.266,6.104,7.056,7.977,8.825,9.743,9.811,9.888,10.071,10.262,10.462,10.672,10.993
WHHO,0.033,0.040,0.049,0.061,0.074,0.091,0.108,0.133,0.162,0.191,0.239,0.272,0.313,0.360,0.431,0.513,0.607,0.716,0.841,0.978,1.133,1.310,1.481,1.639,1.809,1.822,1.836,1.870,1.905,1.943,1.982,2.041
WIBA_3,0.006,0.008,0.009,0.012,0.014,0.017,0.021,0.025,0.031,0.037,0.046,0.052,0.060,0.069,0.082,0.098,0.116,0.137,0.161,0.187,0.217,0.250,0.283,0.313,0.346,0.348,0.351,0.357,0.364,0.371,0.379,0.390
WIEN_1,0.075,0.094,0.116,0.142,0.174,0.213,0.252,0.311,0.379,0.448,0.561,0.638,0.733,0.842,1.009,1.202,1.423,1.677,1.969,2.290,2.655,3.069,3.469,3.838,4.237,4.267,4.300,4.380,4.463,4.550,4.641,4.781
WILL_1,0.304,0.383,0.472,0.578,0.707,0.869,1.026,1.266,1.545,1.823,2.284,2.597,2.985,3.429,4.109,4.893,5.793,6.829,8.018,9.325,10.810,12.496,14.126,15.627,17.253,17.374,17.510,17.834,18.172,18.527,18.899,19.467
WIMBS1;WIMBN1,0.322,0.405,0.498,0.610,0.746,0.917,1.084,1.337,1.632,1.926,2.413,2.743,3.153,3.622,4.340,5.168,6.118,7.213,8.468,9.849,11.417,13.198,14.920,16.506,18.223,18.350,18.494,18.836,19.194,19.568,19.961,20.562
WIOW_P,0.012,0.015,0.018,0.023,0.028,0.034,0.040,0.049,0.060,0.071,0.089,0.101,0.116,0.134,0.160,0.191,0.226,0.266,0.312,0.363,0.421,0.487,0.550,0.608,0.672,0.676,0.682,0.694,0.708,0.721,0.736,0.758
