GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Comment
CATY,9842.1,9906.4,9980.7,10042.1,10094.6,10141.0,10190.4,10236.7,10282.9,10325.7,10369.6,10413.1,10455.6,10497.3,10536.0,10576.3,10616.4,10653.9,10688.5,10721.4,10757.1,10790.3,10820.2,10851.3,10882.8,10914.1,10944.6,10975.2,11007.3,11037.1,
CAFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CHAP,15313.0,15412.5,9005.5,9062.1,9108.6,9150.8,9195.1,9237.2,9278.1,9316.7,9356.9,9396.4,9435.2,9472.0,9508.0,9544.5,9579.5,9612.5,9644.5,9674.3,9706.6,9736.8,9764.1,9792.0,9819.1,9847.3,9875.1,9903.0,9931.9,9959.6,
CHAS,10089.5,10155.2,10230.9,10294.3,10347.4,10396.1,10445.1,10493.6,10540.8,10584.3,10629.8,10674.9,10718.9,10759.9,10801.6,10842.1,10881.9,10921.4,10957.2,10990.9,11026.8,11060.3,11092.7,11124.2,11155.8,11187.6,11218.4,11251.5,11283.6,11315.8,
Clyde’s Mill,27097.4,27274.6,27477.0,27648.7,27791.9,27921.3,28054.7,28184.9,28307.9,28427.9,28548.9,28670.5,28787.4,28900.3,29007.9,29120.7,29226.4,29329.1,29424.6,29518.6,29615.5,29707.7,29790.8,29875.4,29960.7,30046.1,30130.8,30218.1,30302.5,30389.4,
COAT,24266.2,24424.5,24605.9,24760.7,24887.8,25004.2,25123.7,25239.5,25350.2,25456.7,25565.8,25674.1,25779.5,25879.5,25976.5,26076.3,26173.5,26263.9,26349.9,26434.5,26519.5,26604.5,26679.3,26753.2,26829.9,26906.8,26982.9,27059.3,27137.3,27213.2,
COCK,20699.6,20833.8,20988.9,21120.6,21228.6,21328.5,21430.3,21528.8,21624.0,21714.8,21807.5,21899.8,21989.4,22076.6,22158.3,22244.4,22325.9,22404.8,22477.4,22548.5,22621.0,22693.4,22756.8,22821.0,22886.8,22951.5,23016.1,23080.9,23147.8,23212.5,
CONQA1,133534.0,134407.4,135405.1,136252.1,136954.2,137593.7,138249.2,138888.6,139500.6,140086.3,140686.8,141280.9,141861.5,142415.8,142950.6,143498.9,144026.2,144530.9,145004.7,145462.6,145939.5,146395.4,146809.5,147224.5,147641.9,148062.9,148484.6,148905.7,149329.6,149754.8,
COYL,20229.3,20362.1,20512.6,20640.8,20747.9,20844.5,20944.6,21041.0,21132.9,21222.6,21312.7,21402.6,21491.6,21574.8,21655.1,21739.1,21819.5,21894.9,21967.4,22037.3,22107.5,22177.3,22240.4,22303.9,22367.6,22429.5,22493.7,22558.3,22622.9,22687.9,
G_EXTRA_10,21565.4,21706.7,21868.1,22004.9,22118.0,22221.3,22326.9,22429.5,22528.6,22623.8,22720.0,22817.0,22910.0,22999.9,23086.9,23174.0,23260.5,23340.8,23419.0,23491.7,23568.1,23642.9,23710.5,23777.4,23844.6,23912.1,23978.7,24047.9,24116.1,24184.6,
