Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DUNB,6.135,6.058,5.886,5.741,5.633,5.548,5.480,5.430,5.396,5.359,5.291,5.228,5.180,5.135,5.081,4.982,4.911,4.843,4.775,4.713,4.639,4.600,4.563,4.540,4.520,4.509,4.501,4.492,4.484,4.475
DUNF,14.089,13.914,13.517,13.185,12.938,12.743,12.587,12.470,12.392,12.307,12.151,12.008,11.897,11.793,11.669,11.442,11.279,11.123,10.967,10.824,10.655,10.564,10.479,10.427,10.382,10.356,10.336,10.317,10.297,10.277
DUNO_P,2.937,2.901,2.818,2.749,2.697,2.657,2.624,2.600,2.583,2.566,2.533,2.503,2.480,2.459,2.433,2.385,2.352,2.319,2.286,2.257,2.221,2.202,2.185,2.174,2.164,2.159,2.155,2.151,2.147,2.143
DYCE_P,8.308,8.205,7.971,7.776,7.631,7.516,7.424,7.355,7.309,7.259,7.168,7.083,7.018,6.957,6.885,6.751,6.655,6.563,6.471,6.387,6.288,6.234,6.184,6.154,6.127,6.112,6.100,6.089,6.077,6.066
EALI_6,69.208,68.345,66.396,64.766,63.552,62.594,61.827,61.252,60.868,60.453,59.686,58.983,58.440,57.929,57.322,56.203,55.404,54.638,53.871,53.168,52.337,51.890,51.474,51.219,50.995,50.867,50.771,50.676,50.580,50.484
EASO_1,78.603,77.623,75.409,73.558,72.179,71.091,70.220,69.567,69.131,68.659,67.788,66.990,66.373,65.792,65.103,63.833,62.926,62.055,61.184,60.385,59.442,58.934,58.462,58.172,57.918,57.773,57.664,57.555,57.446,57.337
ECCL,7.288,7.197,6.991,6.820,6.692,6.591,6.510,6.450,6.409,6.366,6.285,6.211,6.154,6.100,6.036,5.918,5.834,5.753,5.673,5.599,5.511,5.464,5.420,5.393,5.370,5.356,5.346,5.336,5.326,5.316
ECLA_1,158.238,156.265,151.809,148.083,145.307,143.115,141.362,140.047,139.170,138.221,136.467,134.860,133.618,132.449,131.061,128.504,126.678,124.925,123.171,121.564,119.665,118.642,117.692,117.108,116.596,116.304,116.085,115.866,115.647,115.427
EERH,25.814,25.492,24.765,24.157,23.704,23.347,23.061,22.846,22.703,22.548,22.262,22.000,21.798,21.607,21.380,20.963,20.665,20.379,20.093,19.831,19.521,19.354,19.199,19.104,19.021,18.973,18.937,18.902,18.866,18.830
EKIL,17.192,16.978,16.494,16.089,15.787,15.549,15.359,15.216,15.120,15.017,14.827,14.652,14.517,14.390,14.239,13.962,13.763,13.573,13.382,13.208,13.001,12.890,12.787,12.723,12.668,12.636,12.612,12.588,12.565,12.541
EKIS,11.874,11.726,11.391,11.112,10.903,10.739,10.607,10.509,10.443,10.372,10.240,10.120,10.026,9.939,9.834,9.643,9.506,9.374,9.242,9.122,8.979,8.903,8.831,8.787,8.749,8.727,8.711,8.694,8.678,8.661
ELDE,13.476,13.308,12.929,12.611,12.375,12.188,12.039,11.927,11.852,11.771,11.622,11.485,11.379,11.280,11.162,10.944,10.788,10.639,10.490,10.353,10.191,10.104,10.023,9.973,9.930,9.905,9.886,9.868,9.849,9.830
ELGI_P,15.446,15.254,14.819,14.457,14.186,13.973,13.802,13.674,13.589,13.496,13.325,13.169,13.048,12.934,12.799,12.550,12.372,12.202,12.031,11.874,11.689,11.590,11.497,11.441,11.391,11.362,11.341,11.320,11.298,11.277
ELLA_1,131.367,129.729,126.030,122.937,120.632,118.812,117.357,116.265,115.537,114.749,113.293,111.959,110.928,109.958,108.805,106.683,105.166,103.711,102.255,100.921,99.344,98.495,97.706,97.221,96.797,96.554,96.372,96.190,96.008,95.826
ELST_1,218.477,215.753,209.601,204.456,200.623,197.597,195.177,193.361,192.151,190.839,188.419,186.200,184.485,182.871,180.955,177.424,174.903,172.482,170.061,167.842,165.219,163.807,162.496,161.689,160.983,160.579,160.277,159.974,159.672,159.369
