Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CELL_1,181.463,178.709,172.049,166.311,164.101,151.410,149.320,145.738,140.842,139.193,137.982,138.931,140.423,142.770,144.827,146.985,150.599,153.805,157.713,161.978,167.108,173.959,181.808,189.966,199.480,209.548,217.143,225.743,234.643,244.151,250.300
CHAP,11.288,11.224,11.237,11.134,11.018,10.903,10.774,10.642,10.519,10.399,10.323,10.382,10.475,10.620,10.747,10.880,11.104,11.302,11.544,11.807,12.125,12.548,13.034,13.538,14.127,14.750,15.220,15.751,16.302,16.890,17.271
CHAR_P,5.190,5.161,5.167,5.119,5.066,5.013,4.953,4.893,4.836,4.781,4.746,4.773,4.816,4.883,4.941,5.002,5.105,5.196,5.307,5.429,5.575,5.769,5.993,6.225,6.495,6.782,6.998,7.242,7.495,7.766,7.941
CHAS,25.525,25.380,25.411,25.177,24.914,24.654,24.362,24.065,23.786,23.514,23.344,23.476,23.686,24.014,24.301,24.603,25.109,25.556,26.103,26.699,27.417,28.375,29.473,30.614,31.945,33.353,34.416,35.618,36.864,38.194,39.053
CHIC_1,32.790,32.293,31.089,30.052,29.653,27.360,26.982,26.335,25.450,25.152,24.933,25.105,25.374,25.798,26.170,26.560,27.213,27.793,28.499,29.269,30.196,31.434,32.853,34.327,36.046,37.865,39.238,40.792,42.400,44.118,45.229
CHSI_1,64.943,63.958,61.574,59.520,58.730,54.188,53.440,52.158,50.405,49.815,49.382,49.722,50.256,51.095,51.832,52.604,53.897,55.045,56.444,57.970,59.806,62.258,65.067,67.986,71.391,74.995,77.713,80.791,83.976,87.378,89.579
CHTE_1,161.034,158.590,152.680,147.588,145.627,134.364,132.510,129.331,124.986,123.523,122.448,123.291,124.615,126.697,128.522,130.438,133.644,136.490,139.958,143.742,148.295,154.375,161.340,168.580,177.023,185.957,192.697,200.329,208.227,216.664,222.121
CITR_1,267.795,263.730,253.902,245.434,242.173,223.444,220.360,215.074,207.848,205.414,203.627,205.029,207.231,210.693,213.729,216.914,222.247,226.979,232.746,239.039,246.610,256.721,268.304,280.343,294.384,309.241,320.449,333.142,346.275,360.306,369.381
CLAY_P,11.592,11.526,11.540,11.434,11.314,11.196,11.063,10.928,10.802,10.678,10.601,10.661,10.756,10.905,11.036,11.173,11.403,11.606,11.854,12.125,12.451,12.886,13.384,13.903,14.507,15.147,15.629,16.175,16.741,17.345,17.735
CLYM,22.403,22.276,22.302,22.097,21.866,21.638,21.382,21.121,20.876,20.637,20.488,20.604,20.788,21.076,21.328,21.593,22.037,22.430,22.910,23.433,24.063,24.904,25.867,26.869,28.037,29.273,30.206,31.261,32.354,33.521,34.276
COAT,18.479,18.374,18.396,18.227,18.037,17.849,17.637,17.422,17.220,17.023,16.900,16.996,17.147,17.385,17.593,17.812,18.178,18.502,18.898,19.329,19.849,20.543,21.337,22.163,23.127,24.146,24.916,25.786,26.688,27.651,28.273
COCK,15.561,15.473,15.491,15.349,15.188,15.030,14.852,14.671,14.501,14.335,14.231,14.312,14.440,14.640,14.815,14.999,15.307,15.580,15.913,16.277,16.715,17.299,17.968,18.663,19.475,20.333,20.982,21.714,22.474,23.284,23.808
CONQA1;SASA,79.487,78.280,75.364,72.850,71.882,66.323,65.407,63.839,61.693,60.971,60.441,60.857,61.510,62.538,63.439,64.384,65.968,67.372,69.084,70.952,73.199,76.200,79.638,83.211,87.379,91.789,95.116,98.883,102.781,106.947,109.640
COUA_P,7.054,7.014,7.022,6.958,6.885,6.813,6.732,6.650,6.573,6.498,6.451,6.487,6.545,6.636,6.716,6.799,6.939,7.062,7.213,7.378,7.577,7.841,8.145,8.460,8.828,9.217,9.511,9.843,10.187,10.555,10.792
COVE_1,137.517,135.430,130.383,126.034,124.360,114.742,113.159,110.444,106.734,105.484,104.566,105.286,106.417,108.194,109.754,111.389,114.128,116.558,119.519,122.751,126.639,131.831,137.779,143.961,151.171,158.801,164.556,171.074,177.818,185.024,189.683
COWL_1;ECLA_H,167.024,164.488,158.358,153.077,151.043,139.362,137.438,134.142,129.635,128.117,127.002,127.876,129.250,131.409,133.303,135.289,138.615,141.567,145.164,149.089,153.811,160.117,167.341,174.850,183.607,192.874,199.864,207.781,215.972,224.723,230.383
COYL,12.053,11.985,11.999,11.889,11.765,11.642,11.504,11.364,11.232,11.104,11.023,11.086,11.185,11.340,11.475,11.618,11.857,12.068,12.326,12.607,12.947,13.399,13.917,14.456,15.085,15.750,16.252,16.819,17.407,18.035,18.441
CRAI_P,5.635,5.603,5.609,5.558,5.500,5.442,5.378,5.312,5.250,5.191,5.153,5.182,5.228,5.301,5.364,5.431,5.543,5.641,5.762,5.894,6.052,6.264,6.506,6.758,7.052,7.362,7.597,7.862,8.137,8.431,8.621
CREB_1,147.839,145.595,140.169,135.494,133.694,123.355,121.652,118.734,114.745,113.401,112.415,113.188,114.404,116.315,117.992,119.750,122.694,125.306,128.490,131.964,136.144,141.726,148.120,154.767,162.518,170.720,176.908,183.915,191.165,198.911,203.921
CROO,10.438,10.378,10.390,10.295,10.187,10.081,9.962,9.840,9.726,9.615,9.546,9.600,9.685,9.820,9.937,10.060,10.267,10.450,10.674,10.918,11.211,11.603,12.052,12.518,13.062,13.639,14.073,14.564,15.074,15.618,15.969
