Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DUNF,0.010,0.025,0.041,0.060,0.089,0.128,0.175,0.229,0.290,0.358,0.435,0.522,0.616,0.717,0.827,0.944,1.069,1.202,1.342,1.492,1.651,1.819,1.994,2.177,2.369,2.569,2.776,2.992,3.216,3.448
DUNO_P,0.008,0.021,0.035,0.052,0.077,0.111,0.151,0.197,0.250,0.309,0.376,0.450,0.531,0.619,0.713,0.814,0.922,1.037,1.158,1.287,1.425,1.569,1.720,1.879,2.044,2.216,2.395,2.581,2.774,2.975
DYCE_P,0.023,0.059,0.097,0.145,0.213,0.308,0.420,0.549,0.696,0.859,1.045,1.252,1.477,1.721,1.984,2.265,2.565,2.883,3.221,3.580,3.962,4.363,4.784,5.224,5.683,6.162,6.661,7.178,7.715,8.272
EALI_6,0.023,0.059,0.097,0.144,0.212,0.306,0.417,0.545,0.692,0.854,1.038,1.244,1.468,1.710,1.971,2.251,2.549,2.865,3.200,3.557,3.937,4.336,4.754,5.191,5.647,6.124,6.619,7.133,7.667,8.220
EASO_1,0.178,0.452,0.746,1.108,1.632,2.357,3.216,4.205,5.332,6.586,8.005,9.592,11.319,13.189,15.201,17.356,19.654,22.095,24.679,27.431,30.357,33.435,36.657,40.031,43.549,47.220,51.041,55.004,59.120,63.386
ECCL,0.037,0.095,0.156,0.232,0.342,0.493,0.673,0.880,1.116,1.379,1.676,2.008,2.370,2.761,3.182,3.634,4.115,4.626,5.166,5.743,6.355,7.000,7.674,8.380,9.117,9.886,10.686,11.515,12.377,13.270
ECLA_1,0.158,0.403,0.664,0.987,1.454,2.100,2.865,3.746,4.750,5.867,7.130,8.545,10.083,11.748,13.541,15.461,17.508,19.682,21.983,24.435,27.041,29.783,32.653,35.658,38.792,42.063,45.466,48.996,52.662,56.462
EERH,0.021,0.053,0.088,0.130,0.192,0.277,0.378,0.494,0.626,0.773,0.940,1.126,1.329,1.549,1.785,2.038,2.308,2.594,2.898,3.221,3.564,3.926,4.304,4.700,5.113,5.544,5.993,6.458,6.941,7.442
EKIL,0.025,0.065,0.107,0.158,0.233,0.337,0.459,0.601,0.762,0.941,1.143,1.370,1.617,1.884,2.171,2.479,2.807,3.156,3.525,3.918,4.336,4.776,5.236,5.718,6.220,6.745,7.290,7.856,8.444,9.054
EKIS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ELDE,0.012,0.030,0.049,0.073,0.108,0.156,0.213,0.279,0.353,0.436,0.530,0.635,0.750,0.874,1.007,1.150,1.302,1.464,1.635,1.817,2.011,2.215,2.428,2.652,2.885,3.128,3.381,3.644,3.916,4.199
ELGI_P,0.032,0.081,0.134,0.198,0.292,0.422,0.576,0.753,0.955,1.179,1.433,1.717,2.026,2.361,2.721,3.107,3.518,3.955,4.418,4.910,5.434,5.985,6.562,7.166,7.796,8.453,9.137,9.846,10.583,11.347
ELLA_1,0.136,0.346,0.571,0.849,1.251,1.806,2.464,3.222,4.086,5.046,6.133,7.350,8.673,10.106,11.648,13.299,15.060,16.930,18.909,21.018,23.260,25.618,28.087,30.672,33.368,36.181,39.109,42.145,45.299,48.568
ELST_1,0.073,0.185,0.305,0.453,0.667,0.964,1.315,1.719,2.180,2.692,3.272,3.922,4.628,5.392,6.215,7.096,8.035,9.033,10.089,11.214,12.411,13.669,14.986,16.365,17.804,19.305,20.867,22.487,24.169,25.913
