Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ELLA_1,54.040,55.180,55.290,58.030,60.760,68.520,73.970,79.420,84.170,86.140,86.060,82.960,82.360,81.490,80.440,79.120,78.380,77.870,77.750,78.090,78.690,79.530,80.230,78.150,76.020,73.560,73.390,73.100,72.940,72.830
ELST_1,108.890,84.340,75.220,72.130,68.300,63.670,58.230,40.740,30.690,25.830,23.380,14.580,14.380,13.100,12.910,3.670,3.400,3.160,2.930,2.720,2.530,2.370,2.240,2.130,2.040,1.950,1.880,1.830,1.770,1.720
ENDE_1,13.000,12.750,12.990,13.350,13.700,14.040,14.380,14.710,14.990,15.070,14.660,14.220,13.790,13.380,12.980,12.500,12.080,11.670,11.260,10.850,10.500,10.210,9.960,9.770,9.600,9.440,9.420,9.440,9.450,9.460
EXET1,96.540,96.770,94.350,93.770,93.060,89.860,88.710,85.390,80.190,78.950,78.110,72.510,72.200,66.950,66.910,24.660,24.030,23.670,23.540,23.500,23.340,23.180,22.990,22.770,22.560,22.170,22.130,21.880,21.880,21.990
FAWL_1,3.030,4.230,4.260,6.770,9.350,16.570,21.670,26.770,31.870,34.460,37.030,37.080,39.650,42.230,44.790,47.350,49.880,52.410,54.930,57.450,59.950,62.410,64.870,64.820,64.790,64.710,64.630,64.490,64.420,64.370
FECK_6,107.200,108.880,110.890,112.480,112.650,111.500,109.710,102.870,96.770,92.550,89.350,80.460,79.340,75.370,71.920,58.590,56.340,55.300,54.790,54.100,53.570,53.570,57.330,62.880,69.130,76.180,78.140,77.850,77.580,77.310
FERRA2,16.930,17.780,18.670,19.770,20.660,21.420,22.130,22.540,22.990,22.820,22.240,21.450,20.610,19.530,18.010,16.720,15.760,15.280,14.840,14.540,14.170,14.070,14.780,16.050,17.350,18.930,19.530,19.530,19.530,19.530
FERRB1;FERRB_M,311.880,329.500,339.050,339.460,338.330,336.500,332.840,320.550,310.660,303.500,294.340,273.520,265.930,258.440,250.090,241.500,232.980,224.560,218.270,212.930,206.290,198.690,193.080,188.270,184.950,176.600,165.080,142.420,130.370,122.050
FETT_P;KINT_P,,7.360,7.360,7.360,7.360,7.360,7.360,7.360,7.260,7.150,6.740,6.290,5.800,5.270,4.720,4.120,3.620,3.150,2.730,2.390,2.080,1.810,1.530,1.230,0.930,0.580,0.580,0.580,0.580,0.580
FIDF_1,308.210,309.290,299.430,299.610,299.840,289.910,290.170,290.400,279.820,278.740,275.840,262.300,258.810,234.850,231.370,57.660,53.570,50.010,47.020,44.470,42.150,40.070,37.960,35.850,33.770,31.310,30.790,30.000,29.580,29.300
FLEE_1;BRLE_1,97.630,113.850,126.110,137.700,147.110,155.120,162.710,169.700,175.890,176.970,175.380,171.320,170.490,165.360,158.490,152.000,148.840,148.420,149.510,149.950,150.170,151.020,161.490,176.360,193.190,210.810,214.020,209.050,206.410,204.570
FROD_1,205.910,221.510,220.700,221.670,223.700,225.270,227.860,229.960,228.830,228.830,222.470,213.470,205.340,194.230,184.980,154.900,145.280,136.970,129.870,124.040,118.730,113.770,108.300,102.640,96.700,89.910,90.630,91.350,92.090,92.850
GALA,10.530,5.960,5.960,5.960,5.960,5.960,5.960,5.960,5.880,5.790,5.460,5.090,4.700,4.280,3.830,3.350,2.940,2.560,2.220,1.940,1.700,1.480,1.250,1.010,0.770,0.490,0.490,0.490,0.490,0.490
GREN_1,49.640,60.270,64.610,71.350,78.350,85.470,92.560,99.640,106.670,112.510,110.800,108.690,106.980,105.680,104.710,104.220,103.760,102.920,101.340,99.010,96.540,94.140,92.230,90.960,89.730,88.430,87.250,86.120,84.830,83.380
GRIW_1,184.490,190.440,194.490,198.020,200.290,201.850,202.640,200.440,196.980,193.450,184.670,171.880,163.080,151.610,138.850,125.630,115.530,107.350,100.660,94.890,89.850,85.940,85.800,87.470,89.690,91.970,94.320,93.830,93.560,93.380
GRMO,9.370,12.040,12.210,12.470,12.800,13.210,13.600,13.990,14.380,14.550,14.680,14.680,14.640,14.710,14.980,14.750,14.410,14.400,14.550,14.690,14.810,14.910,15.040,15.180,15.320,15.450,15.600,15.760,15.920,16.100
G_EXTRA_12,27.260,5.230,5.210,5.200,5.180,5.150,5.120,5.090,5.060,4.920,4.790,4.660,4.530,4.400,4.280,4.080,3.900,3.720,3.540,3.380,3.230,3.110,3.010,2.930,2.850,2.790,2.740,2.690,2.650,2.610
HACK_1;HACK_6,10.430,8.210,7.380,6.980,6.490,5.960,5.260,3.200,1.960,1.350,1.060,,,,,,,,,,,,,,,,,,,
HAMHC1,12.850,24.210,24.570,24.950,25.290,25.610,25.890,26.170,26.380,26.380,26.210,26.020,25.820,25.610,25.400,24.990,24.680,24.370,24.070,23.750,23.490,23.240,22.970,22.710,22.430,22.130,22.040,21.960,21.880,21.810
HARK_1;HUTT_1;RRIG,119.200,133.100,135.550,137.680,138.980,139.810,140.060,138.110,135.650,133.140,128.040,120.260,115.400,109.020,101.930,94.330,88.550,83.880,80.020,76.600,73.650,71.370,71.350,72.420,73.830,75.390,76.740,76.590,76.450,76.300
HARM_6,2.000,2.340,2.700,3.110,3.430,3.710,3.970,4.200,4.410,4.460,4.430,4.340,4.340,4.180,3.960,3.750,3.680,3.710,3.780,3.830,3.870,3.960,4.390,4.980,5.640,6.370,6.590,6.590,6.590,6.590
HAWP_6,3.730,3.910,4.000,4.010,4.020,4.030,4.050,4.060,4.040,4.010,3.870,3.680,3.510,3.350,3.180,2.990,2.820,2.640,2.490,2.360,2.240,2.100,1.960,1.800,1.660,1.450,1.310,1.080,0.950,0.870
HEYS_1;HEYS1;ORMO,12.690,12.420,12.300,12.100,11.850,11.590,11.240,10.580,9.960,9.460,8.910,8.030,7.550,7.050,6.540,5.920,5.380,4.870,4.400,4.000,3.640,3.330,3.040,2.760,2.490,2.200,2.140,2.090,2.040,1.990
HURS_1,4.210,2.430,1.860,1.770,1.670,1.560,1.410,0.670,0.410,0.280,0.220,,,,,,,,,,,,,,,,,,,
INDQ1,79.200,81.750,85.170,88.220,90.820,93.280,94.950,92.960,92.220,93.410,90.320,83.080,81.220,79.780,78.660,77.970,77.160,75.900,74.380,72.420,70.170,67.850,65.820,64.140,62.650,60.410,58.000,54.430,52.080,50.070
IROA1,61.410,61.920,60.030,60.330,60.440,58.110,57.940,57.070,54.060,53.630,53.340,50.010,50.020,45.110,44.760,5.860,5.740,5.790,5.900,5.970,6.050,6.180,6.850,7.780,8.800,9.930,10.280,10.280,10.280,10.280
IRONB1,45.720,47.850,52.640,57.710,63.670,70.580,77.460,84.280,91.060,96.850,102.010,106.070,110.440,115.070,121.130,123.970,126.390,130.220,134.920,139.660,142.740,145.580,148.880,152.230,155.650,158.590,160.380,160.690,162.260,164.300
IVER_1;IVER_6,48.880,61.480,63.890,64.600,65.310,66.030,66.750,67.490,68.230,68.530,68.160,66.900,66.330,65.940,65.630,65.050,64.190,62.950,61.980,61.110,59.950,58.390,56.760,54.990,53.530,50.770,47.680,42.390,39.570,37.610
KAIM,3.890,1.930,1.960,1.960,1.970,1.980,1.980,1.990,1.980,1.960,1.860,1.760,1.650,1.540,1.420,1.290,1.180,1.070,0.980,0.900,0.820,0.750,0.680,0.600,0.530,0.430,0.400,0.350,0.320,0.300
KEAD_1,183.850,193.900,205.180,219.350,230.790,240.500,249.670,253.410,260.080,257.940,253.600,246.590,238.000,228.240,211.870,200.020,190.780,187.950,184.610,183.360,179.880,180.340,190.280,208.310,225.980,247.940,254.590,252.810,251.870,251.210
KEAR_1;KEAR_3,74.430,83.080,88.390,93.610,97.760,101.210,104.390,106.990,109.020,108.640,106.410,102.810,100.880,96.790,91.810,86.710,83.520,81.790,80.880,79.860,78.930,78.540,82.670,88.910,96.010,103.620,105.490,103.920,103.030,102.380
KEMS_1,41.610,39.550,37.890,36.950,35.780,34.530,32.870,26.660,23.740,20.770,20.070,17.570,14.920,14.920,12.590,12.590,11.210,11.210,9.830,9.830,8.450,8.450,7.070,7.070,5.690,5.690,5.690,5.690,5.690,5.690
KIER,5.260,1.850,1.940,1.970,2.000,2.030,2.050,2.080,2.110,2.120,2.090,2.020,1.970,1.940,1.920,1.890,1.850,1.790,1.750,1.710,1.660,1.600,1.530,1.460,1.400,1.290,1.170,0.950,0.840,0.760
KIIN_P,34.930,6.510,6.630,6.660,6.690,6.720,6.750,6.040,6.070,5.680,5.710,5.750,5.040,5.080,4.470,4.500,4.130,4.160,3.800,3.820,3.450,3.450,3.060,3.070,2.680,2.680,2.680,2.690,2.690,2.690
KILS,1.890,0.310,0.320,0.320,0.330,0.340,0.350,0.360,0.370,0.380,0.390,0.400,0.410,0.420,0.430,0.430,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.440,0.440
KILT,4.950,12.870,12.450,12.390,12.330,12.250,12.170,11.360,11.270,10.600,10.370,10.140,9.180,8.960,8.100,7.790,7.110,6.840,6.200,5.960,5.370,5.200,4.670,4.550,4.060,3.980,3.900,3.850,3.790,3.730
KILW,23.160,13.110,13.110,13.110,13.110,13.110,13.110,13.110,12.930,12.730,12.000,11.210,10.340,9.410,8.420,7.360,6.460,5.630,4.890,4.280,3.730,3.260,2.750,2.230,1.690,1.070,1.070,1.070,1.070,1.070
KINO_1,36.300,28.480,25.100,25.090,25.080,24.040,24.030,22.140,21.100,21.060,21.010,19.950,19.910,17.820,17.780,0.730,0.680,0.630,0.590,0.540,0.510,0.470,0.450,0.430,0.410,0.390,0.380,0.370,0.350,0.340
KIRKB1,17.830,18.330,18.670,18.980,19.190,19.350,19.450,19.350,19.090,18.780,17.900,16.710,15.780,14.600,13.300,11.950,10.910,10.030,9.310,8.680,8.140,7.710,7.590,7.620,7.680,7.750,7.970,7.970,7.970,7.970
KITW_1,13.110,13.270,13.270,13.270,13.270,13.270,13.270,13.270,13.080,12.890,12.160,11.370,10.510,9.580,8.590,7.540,6.640,5.810,5.080,4.460,3.920,3.450,2.940,2.420,1.880,1.270,1.270,1.270,1.270,1.270
KNAR,57.990,65.070,71.480,77.110,81.690,85.600,89.300,92.710,95.730,96.190,95.130,92.670,91.940,89.190,85.620,82.200,80.330,79.720,79.960,79.930,79.700,79.690,84.310,91.020,98.770,106.550,107.300,103.500,101.480,100.080
LACK_6,38.890,46.460,49.140,51.770,53.930,55.790,57.540,59.160,60.330,60.400,59.100,57.210,55.880,53.480,50.630,47.760,45.870,44.670,43.910,43.170,42.500,42.090,43.670,46.180,49.050,52.060,52.930,52.160,51.760,51.470
LAIR_P,5.750,5.750,7.230,7.230,8.150,8.150,8.150,8.150,9.080,9.080,9.080,9.080,10.930,10.930,10.930,10.930,10.930,10.930,10.930,10.930,10.930,10.930,10.930,10.930,10.930,10.930,10.930,10.930,10.930,10.930
LALE1SG003,8.400,8.810,9.040,9.090,9.130,9.170,9.220,9.080,9.120,8.990,8.860,8.590,8.250,8.140,7.870,7.750,7.490,7.270,7.030,6.890,6.620,6.370,6.020,5.730,5.410,4.970,4.470,3.630,3.180,2.870
LAND1,19.170,20.570,20.420,20.360,20.410,20.510,20.600,20.690,20.640,20.370,19.720,19.030,18.310,17.530,16.700,15.650,14.730,13.880,13.090,12.390,11.780,11.180,10.610,10.050,9.510,8.930,8.830,8.740,8.660,8.570
LEGA_1,57.750,58.610,58.020,57.660,57.220,56.160,55.260,51.730,48.330,47.360,47.210,43.690,44.200,43.390,44.420,32.420,32.390,32.820,33.480,34.170,34.620,35.070,35.510,35.920,36.310,36.680,37.240,37.820,38.400,39.010
LEVE,21.460,16.310,16.970,17.850,18.950,20.280,21.600,22.920,24.090,25.180,25.820,26.290,26.660,27.060,27.720,24.960,24.960,25.270,25.770,26.370,26.700,27.070,27.360,27.600,27.780,27.900,28.520,29.130,29.760,30.400
