Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DRCR,6.939,6.536,6.062,5.820,5.724,5.653,5.597,5.559,5.526,5.490,5.449,5.398,5.326,5.248,5.165,5.079,4.987,4.899,4.807,4.709,4.613,4.525,4.444,4.374,4.321,4.279,4.247,4.245,4.244,4.244,4.246
DRUM,34.050,32.073,29.745,28.560,28.088,27.740,27.462,27.279,27.118,26.941,26.739,26.488,26.137,25.754,25.346,24.924,24.471,24.038,23.586,23.105,22.634,22.204,21.806,21.463,21.205,20.996,20.842,20.830,20.825,20.826,20.834
DUBE_P,0.012,0.011,0.010,0.010,0.010,0.010,0.010,0.010,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.007,0.007,0.007,0.007,0.007,0.007,0.007
DUDH_P,9.403,8.857,8.215,7.887,7.757,7.661,7.584,7.534,7.489,7.441,7.385,7.316,7.219,7.113,7.000,6.884,6.759,6.639,6.515,6.382,6.252,6.133,6.024,5.929,5.858,5.800,5.758,5.754,5.753,5.753,5.755
DUGR_P,2.437,2.295,2.129,2.044,2.010,1.985,1.966,1.952,1.941,1.928,1.914,1.896,1.871,1.843,1.814,1.784,1.752,1.721,1.688,1.654,1.620,1.590,1.561,1.537,1.518,1.503,1.492,1.491,1.491,1.491,1.492
DUMF,22.203,20.914,19.397,18.623,18.315,18.089,17.908,17.788,17.682,17.568,17.435,17.272,17.043,16.794,16.528,16.253,15.957,15.674,15.380,15.067,14.760,14.479,14.219,13.996,13.827,13.692,13.590,13.583,13.579,13.581,13.585
DUNB,9.868,9.295,8.620,8.277,8.140,8.039,7.959,7.906,7.859,7.808,7.749,7.677,7.575,7.464,7.345,7.223,7.092,6.966,6.835,6.696,6.560,6.435,6.320,6.220,6.145,6.085,6.040,6.037,6.035,6.036,6.038
DUNF,15.448,14.551,13.495,12.957,12.743,12.585,12.459,12.376,12.303,12.223,12.131,12.017,11.858,11.684,11.499,11.308,11.102,10.905,10.700,10.483,10.269,10.073,9.893,9.738,9.620,9.525,9.456,9.450,9.448,9.449,9.452
DUNO_P,2.977,2.804,2.601,2.497,2.456,2.425,2.401,2.385,2.371,2.356,2.338,2.316,2.285,2.252,2.216,2.179,2.140,2.102,2.062,2.020,1.979,1.941,1.907,1.877,1.854,1.836,1.822,1.821,1.821,1.821,1.822
DYCE_P,10.036,9.454,8.768,8.419,8.280,8.177,8.096,8.042,7.994,7.942,7.883,7.809,7.705,7.592,7.472,7.348,7.215,7.087,6.954,6.812,6.674,6.547,6.430,6.329,6.253,6.191,6.146,6.142,6.141,6.141,6.143
EALI_6,64.198,60.471,56.082,53.847,52.957,52.301,51.777,51.432,51.128,50.794,50.413,49.941,49.279,48.557,47.787,46.992,46.138,45.320,44.468,43.563,42.675,41.863,41.113,40.467,39.980,39.585,39.295,39.273,39.263,39.266,39.280
EASO_1,109.343,102.995,95.520,91.713,90.197,89.079,88.188,87.599,87.082,86.514,85.865,85.061,83.932,82.702,81.391,80.037,78.583,77.190,75.739,74.196,72.684,71.301,70.023,68.924,68.094,67.422,66.928,66.889,66.873,66.878,66.902
