Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CLYM,65.282,63.576,62.187,61.919,62.478,64.622,66.890,70.177,73.206,76.618,81.620,86.157,91.699,97.644,101.535,106.832,112.117,116.691,120.770,122.484,126.708,129.404,131.844,134.371,134.325,134.384,135.208,135.872,136.528,136.493
COAT,56.771,55.241,54.004,53.750,54.246,56.153,58.114,60.968,63.601,66.572,70.940,74.929,79.788,84.984,88.389,92.959,97.501,101.426,104.921,106.401,109.987,112.275,114.332,116.439,116.362,116.370,117.018,117.523,118.013,117.915
COCK,45.877,44.664,43.779,43.700,44.253,45.955,47.789,50.395,52.849,55.582,59.669,63.485,67.996,72.741,75.969,80.068,84.063,87.497,90.532,91.861,94.864,96.769,98.437,100.042,99.819,99.643,99.986,100.190,100.365,100.027
CONQA1;SASA,270.784,261.994,253.630,249.484,248.719,252.974,258.008,266.624,274.047,282.830,293.702,305.420,320.736,337.379,346.373,355.934,366.926,376.421,384.600,387.589,390.902,395.163,398.936,402.621,401.572,398.002,398.405,398.494,398.310,397.000
COUA_P,21.301,20.901,20.605,20.715,21.169,22.190,23.218,24.676,26.095,27.687,30.106,32.477,35.181,37.944,39.976,42.724,44.892,46.752,48.366,49.251,51.373,52.380,53.175,53.779,53.629,53.963,53.965,53.866,53.736,53.265
COVE_1,444.908,431.561,420.786,417.246,419.712,427.619,440.420,459.896,477.587,497.532,516.521,543.064,575.631,610.144,631.475,647.250,670.773,690.944,708.336,715.375,717.046,725.764,733.132,739.604,736.586,728.660,728.298,727.203,725.505,721.379
COWL_1;ECLA_H,498.443,484.614,472.444,467.973,469.418,475.316,487.970,507.619,524.980,544.703,560.377,584.902,616.284,650.286,669.958,683.070,706.856,727.435,745.327,752.029,752.571,762.039,770.510,779.056,777.317,770.220,771.793,772.752,773.247,771.313
COYL,46.888,45.718,44.759,44.688,45.371,47.405,49.285,51.992,54.586,57.505,61.865,66.136,71.114,76.258,79.777,83.849,87.693,90.979,93.834,95.188,97.780,99.438,100.818,101.966,101.588,101.220,101.200,101.021,100.768,100.044
CRAI_P,24.938,24.077,23.621,23.635,24.053,25.075,26.188,27.750,29.227,30.853,33.316,35.576,38.208,40.972,42.985,45.955,48.550,50.782,52.773,53.703,56.349,57.691,58.839,59.937,59.846,60.272,60.577,60.795,61.014,60.820
CREB_1,473.991,459.430,445.797,439.808,440.092,449.172,459.895,477.096,492.252,509.704,530.283,553.702,583.534,615.601,633.580,653.172,674.625,693.086,708.986,714.760,720.666,728.737,735.849,742.637,740.136,733.901,734.222,733.922,733.049,730.098
