Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DUNF,0.037,0.101,0.154,0.213,0.271,0.398,0.427,0.463,0.499,0.542,0.612,0.658,0.712,0.798,0.953,1.250,1.517,1.776,2.009,2.226,2.475,2.711,2.913,3.089,3.233,3.308,3.439,3.562,3.669,3.702
DUNO_P,0.009,0.023,0.036,0.049,0.063,0.092,0.099,0.107,0.115,0.125,0.141,0.152,0.165,0.184,0.220,0.289,0.351,0.410,0.464,0.515,0.572,0.627,0.673,0.714,0.747,0.765,0.795,0.823,0.848,0.856
DYCE_P,0.038,0.102,0.156,0.215,0.274,0.410,0.439,0.477,0.514,0.559,0.631,0.679,0.735,0.823,0.983,1.289,1.564,1.831,2.071,2.295,2.550,2.793,3.002,3.184,3.331,3.405,3.540,3.667,3.777,3.811
EALI_6,0.357,0.969,1.480,2.041,2.602,2.620,2.811,3.049,3.287,3.573,3.541,3.810,4.124,4.617,5.513,6.340,7.692,9.003,10.186,11.285,11.733,12.851,13.809,14.647,15.325,16.012,16.648,17.243,17.760,17.919
EASO_1,0.317,0.860,1.313,1.811,2.309,2.396,2.570,2.788,3.006,3.267,3.535,3.803,4.116,4.609,5.503,6.923,8.400,9.831,11.123,12.323,14.217,15.570,16.731,17.747,18.569,19.731,20.515,21.249,21.885,22.081
ECCL,0.024,0.065,0.099,0.137,0.175,0.248,0.266,0.289,0.312,0.339,0.381,0.410,0.443,0.496,0.593,0.775,0.941,1.101,1.246,1.380,1.534,1.680,1.806,1.915,2.004,2.055,2.136,2.213,2.279,2.299
ECLA_1,0.610,1.657,2.529,3.488,4.447,4.651,4.989,5.412,5.835,6.342,6.585,7.085,7.668,8.585,10.252,12.210,14.815,17.338,19.617,21.733,23.577,25.823,27.748,29.432,30.795,32.257,33.538,34.738,35.779,36.099
EERH,0.074,0.201,0.307,0.423,0.539,0.767,0.823,0.893,0.963,1.046,1.176,1.265,1.370,1.533,1.831,2.395,2.905,3.400,3.847,4.262,4.739,5.190,5.577,5.915,6.189,6.346,6.597,6.834,7.038,7.101
EKIL,0.047,0.128,0.196,0.270,0.344,0.490,0.525,0.570,0.615,0.668,0.751,0.808,0.874,0.979,1.169,1.529,1.855,2.171,2.456,2.721,3.025,3.313,3.560,3.776,3.951,4.051,4.212,4.363,4.493,4.534
EKIS,0.046,0.124,0.189,0.261,0.333,0.474,0.508,0.551,0.594,0.646,0.726,0.781,0.845,0.946,1.130,1.478,1.793,2.099,2.375,2.631,2.925,3.203,3.442,3.651,3.820,3.917,4.072,4.218,4.344,4.383
ELDE,0.044,0.121,0.184,0.254,0.324,0.460,0.494,0.536,0.578,0.628,0.706,0.759,0.822,0.920,1.099,1.437,1.743,2.040,2.308,2.557,2.843,3.114,3.346,3.549,3.713,3.807,3.958,4.100,4.223,4.261
ELGI_P,0.034,0.092,0.140,0.193,0.246,0.354,0.379,0.412,0.444,0.482,0.536,0.577,0.624,0.699,0.835,1.081,1.312,1.535,1.737,1.925,2.132,2.335,2.509,2.661,2.784,2.863,2.976,3.083,3.175,3.204
ELLA_1,0.338,0.919,1.402,1.934,2.466,2.683,2.878,3.122,3.366,3.659,3.971,4.272,4.624,5.177,6.182,7.856,9.532,11.155,12.622,13.984,16.054,17.583,18.894,20.040,20.969,22.294,23.179,24.009,24.728,24.949
ELST_1,0.493,1.339,2.044,2.819,3.594,3.721,3.992,4.330,4.668,5.074,5.126,5.515,5.970,6.683,7.981,9.293,11.276,13.197,14.931,16.542,17.448,19.110,20.534,21.780,22.789,23.821,24.767,25.653,26.422,26.658
