Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
COYL,9.581,9.621,9.846,10.025,10.204,10.342,10.469,10.521,10.567,10.705,10.820,10.936,11.074,11.189,11.276,11.339,11.380,11.403,11.426,11.443,11.495,11.547,11.604,11.645,11.674,11.714,11.749,11.777,11.806,11.818
CRAI_P,4.065,4.082,4.177,4.253,4.329,4.387,4.441,4.463,4.483,4.541,4.590,4.639,4.698,4.747,4.784,4.810,4.828,4.837,4.847,4.854,4.876,4.898,4.923,4.940,4.952,4.969,4.984,4.996,5.009,5.013
CREB_1,155.935,156.592,160.251,163.159,166.068,168.320,170.384,171.228,171.979,174.231,176.107,177.984,180.235,182.112,183.519,184.551,185.208,185.583,185.959,186.240,187.085,187.929,188.867,189.524,189.993,190.650,191.213,191.682,192.151,192.339
CROO,6.571,6.598,6.753,6.875,6.998,7.093,7.180,7.215,7.247,7.342,7.421,7.499,7.594,7.674,7.733,7.776,7.804,7.820,7.836,7.848,7.884,7.919,7.959,7.986,8.006,8.033,8.057,8.077,8.097,8.105
CUMB,9.038,9.077,9.289,9.457,9.626,9.756,9.876,9.925,9.968,10.099,10.208,10.316,10.447,10.556,10.637,10.697,10.735,10.757,10.779,10.795,10.844,10.893,10.947,10.985,11.013,11.051,11.083,11.110,11.138,11.149
CUPA,10.822,10.868,11.122,11.324,11.526,11.682,11.825,11.884,11.936,12.092,12.222,12.353,12.509,12.639,12.737,12.808,12.854,12.880,12.906,12.926,12.984,13.043,13.108,13.154,13.186,13.232,13.271,13.303,13.336,13.349
CURR,1.753,1.761,1.802,1.835,1.867,1.893,1.916,1.925,1.934,1.959,1.980,2.001,2.027,2.048,2.063,2.075,2.082,2.087,2.091,2.094,2.104,2.113,2.124,2.131,2.136,2.144,2.150,2.155,2.160,2.163
DALM3,6.909,6.938,7.100,7.229,7.358,7.457,7.549,7.586,7.619,7.719,7.802,7.886,7.985,8.068,8.131,8.176,8.206,8.222,8.239,8.251,8.289,8.326,8.368,8.397,8.418,8.447,8.472,8.492,8.513,8.521
DEVM,6.103,6.129,6.272,6.386,6.500,6.588,6.669,6.702,6.731,6.819,6.893,6.966,7.054,7.128,7.183,7.223,7.249,7.264,7.278,7.289,7.323,7.356,7.392,7.418,7.436,7.462,7.484,7.502,7.521,7.528
DEVO,10.003,10.045,10.280,10.466,10.653,10.797,10.930,10.984,11.032,11.176,11.297,11.417,11.562,11.682,11.772,11.838,11.881,11.905,11.929,11.947,12.001,12.055,12.115,12.157,12.188,12.230,12.266,12.296,12.326,12.338
DEWP,13.493,13.550,13.866,14.118,14.370,14.565,14.743,14.816,14.881,15.076,15.238,15.401,15.596,15.758,15.880,15.969,16.026,16.058,16.091,16.115,16.188,16.261,16.342,16.399,16.440,16.497,16.545,16.586,16.627,16.643
DOUN_P,2.437,2.447,2.504,2.550,2.595,2.630,2.663,2.676,2.687,2.723,2.752,2.781,2.817,2.846,2.868,2.884,2.894,2.900,2.906,2.910,2.924,2.937,2.951,2.962,2.969,2.979,2.988,2.995,3.003,3.006
DRAK_1,57.253,57.494,58.837,59.905,60.973,61.800,62.558,62.868,63.143,63.970,64.659,65.348,66.175,66.864,67.380,67.759,68.000,68.138,68.276,68.379,68.689,68.999,69.344,69.585,69.757,69.998,70.205,70.377,70.549,70.618
DRAX_1,39.877,40.045,40.981,41.725,42.468,43.044,43.572,43.788,43.980,44.556,45.036,45.516,46.091,46.571,46.931,47.195,47.363,47.459,47.555,47.627,47.843,48.059,48.299,48.467,48.587,48.755,48.899,49.019,49.139,49.187
DRCR,3.853,3.870,3.960,4.032,4.104,4.159,4.210,4.231,4.250,4.306,4.352,4.398,4.454,4.500,4.535,4.561,4.577,4.586,4.595,4.602,4.623,4.644,4.667,4.683,4.695,4.711,4.725,4.737,4.748,4.753
DRUM,8.597,8.633,8.834,8.995,9.155,9.279,9.393,9.440,9.481,9.605,9.709,9.812,9.936,10.040,10.117,10.174,10.210,10.231,10.252,10.267,10.314,10.360,10.412,10.448,10.474,10.510,10.541,10.567,10.593,10.603
DUBE_P,0.012,0.012,0.012,0.012,0.012,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014
DUDH_P,9.400,9.440,9.661,9.836,10.011,10.147,10.271,10.322,10.368,10.503,10.616,10.730,10.865,10.978,11.063,11.125,11.165,11.188,11.210,11.227,11.278,11.329,11.386,11.425,11.454,11.493,11.527,11.555,11.584,11.595
DUGR_P,1.051,1.055,1.080,1.100,1.119,1.134,1.148,1.154,1.159,1.174,1.187,1.200,1.215,1.227,1.237,1.244,1.248,1.251,1.253,1.255,1.261,1.267,1.273,1.277,1.280,1.285,1.289,1.292,1.295,1.296
