Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DUNB,4.360,4.503,4.506,4.530,4.540,4.588,4.649,4.748,4.846,4.910,4.963,5.024,5.093,5.159,5.223,5.311,5.401,5.489,5.576,5.654,5.728,5.776,5.797,5.818,5.842,5.797,5.754,5.709,5.659,5.600
DUNF,5.618,5.803,5.806,5.837,5.851,5.912,5.991,6.118,6.244,6.326,6.395,6.474,6.563,6.648,6.730,6.843,6.960,7.073,7.186,7.285,7.381,7.443,7.470,7.497,7.528,7.470,7.415,7.357,7.292,7.217
DUNO_P,2.314,2.390,2.392,2.405,2.410,2.436,2.468,2.520,2.572,2.606,2.634,2.667,2.704,2.739,2.773,2.819,2.867,2.914,2.960,3.001,3.041,3.066,3.077,3.089,3.101,3.077,3.055,3.031,3.004,2.973
DYCE_P,6.044,6.243,6.247,6.280,6.295,6.361,6.446,6.582,6.718,6.807,6.880,6.965,7.061,7.153,7.241,7.363,7.488,7.610,7.731,7.838,7.941,8.007,8.037,8.066,8.099,8.037,7.978,7.915,7.845,7.764
EALI_6,64.115,66.225,66.264,66.616,66.772,67.475,68.374,69.820,71.265,72.203,72.984,73.883,74.899,75.876,76.813,78.103,79.431,80.720,82.010,83.143,84.237,84.940,85.253,85.565,85.917,85.253,84.628,83.963,83.221,82.361
EASO_1,62.695,64.758,64.796,65.140,65.293,65.980,66.859,68.273,69.686,70.603,71.367,72.246,73.239,74.195,75.111,76.372,77.671,78.932,80.193,81.301,82.370,83.058,83.364,83.669,84.013,83.364,82.753,82.103,81.377,80.537
ECCL,4.426,4.571,4.574,4.598,4.609,4.657,4.720,4.819,4.919,4.984,5.038,5.100,5.170,5.237,5.302,5.391,5.483,5.572,5.661,5.739,5.814,5.863,5.885,5.906,5.930,5.885,5.841,5.796,5.744,5.685
ECLA_1,107.427,110.963,111.028,111.617,111.879,113.057,114.563,116.985,119.407,120.979,122.288,123.794,125.496,127.132,128.703,130.864,133.090,135.250,137.410,139.309,141.142,142.320,142.844,143.367,143.957,142.844,141.796,140.683,139.440,137.999
EERH,13.943,14.402,14.410,14.487,14.521,14.674,14.869,15.183,15.498,15.702,15.872,16.067,16.288,16.500,16.704,16.985,17.273,17.554,17.834,18.081,18.319,18.471,18.539,18.607,18.684,18.539,18.404,18.259,18.098,17.911
EKIL,8.675,8.960,8.965,9.013,9.034,9.129,9.251,9.446,9.642,9.769,9.874,9.996,10.134,10.266,10.393,10.567,10.747,10.921,11.096,11.249,11.397,11.492,11.534,11.577,11.624,11.534,11.450,11.360,11.259,11.143
