Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CRAI_P,0.174,0.264,0.382,0.563,0.831,1.214,1.571,1.994,2.470,2.995,3.629,4.268,4.900,5.489,6.067,6.691,7.220,7.686,8.092,8.477,8.790,8.933,8.948,8.920,8.869,8.807,8.738,8.668,8.594,8.488
CREB_1,1.493,2.430,3.870,6.368,10.454,16.837,21.793,27.655,34.268,41.539,50.337,59.198,67.976,76.140,84.166,92.818,100.150,106.617,112.243,117.592,121.934,123.912,124.122,123.736,123.027,122.163,121.209,120.233,119.207,117.746
CROO,0.706,1.016,1.350,1.782,2.286,2.834,3.668,4.656,5.768,6.992,8.474,9.964,11.442,12.816,14.168,15.624,16.858,17.946,18.894,19.794,20.526,20.858,20.894,20.828,20.710,20.564,20.404,20.240,20.066,19.820
CUMB,0.190,0.312,0.504,0.840,1.394,2.267,2.934,3.724,4.614,5.593,6.778,7.971,9.153,10.252,11.332,12.497,13.485,14.355,15.113,15.833,16.418,16.684,16.712,16.660,16.565,16.449,16.320,16.189,16.050,15.854
CUPA,0.597,0.926,1.381,2.118,3.254,4.943,6.399,8.120,10.062,12.196,14.780,17.381,19.959,22.356,24.712,27.252,29.405,31.304,32.956,34.527,35.802,36.382,36.444,36.330,36.122,35.869,35.588,35.302,35.001,34.572
CURR,0.226,0.328,0.440,0.590,0.775,0.990,1.282,1.627,2.016,2.443,2.960,3.482,3.998,4.478,4.950,5.459,5.890,6.270,6.601,6.916,7.171,7.288,7.300,7.277,7.236,7.185,7.129,7.071,7.011,6.925
DALM3,0.054,0.083,0.121,0.181,0.272,0.404,0.523,0.664,0.823,0.997,1.208,1.421,1.632,1.827,2.020,2.228,2.404,2.559,2.694,2.822,2.927,2.974,2.979,2.970,2.953,2.932,2.909,2.886,2.861,2.826
DEVM,0.039,0.063,0.099,0.160,0.259,0.413,0.534,0.678,0.840,1.018,1.234,1.451,1.667,1.867,2.064,2.276,2.456,2.614,2.752,2.883,2.990,3.038,3.043,3.034,3.017,2.995,2.972,2.948,2.923,2.887
DEVO,0.157,0.249,0.381,0.602,0.952,1.486,1.923,2.441,3.024,3.666,4.442,5.224,5.999,6.719,7.428,8.191,8.838,9.409,9.905,10.377,10.761,10.935,10.954,10.920,10.857,10.781,10.697,10.611,10.520,10.391
DEWP,0.070,0.101,0.136,0.182,0.239,0.306,0.396,0.502,0.622,0.754,0.914,1.074,1.234,1.382,1.528,1.685,1.818,1.935,2.037,2.134,2.213,2.249,2.253,2.246,2.233,2.217,2.200,2.182,2.163,2.137
DOUN_P,0.001,0.002,0.003,0.005,0.008,0.013,0.017,0.021,0.026,0.032,0.038,0.045,0.052,0.058,0.064,0.071,0.076,0.081,0.085,0.089,0.093,0.094,0.094,0.094,0.093,0.093,0.092,0.091,0.091,0.089
DRAK_1,0.861,1.316,1.924,2.881,4.318,6.406,8.292,10.523,13.039,15.806,19.153,22.525,25.865,28.972,32.025,35.317,38.107,40.568,42.709,44.744,46.396,47.149,47.229,47.082,46.812,46.483,46.120,45.749,45.359,44.803
DRAX_1,0.134,0.209,0.315,0.488,0.758,1.164,1.507,1.912,2.369,2.872,3.480,4.093,4.700,5.264,5.819,6.418,6.925,7.372,7.761,8.131,8.431,8.567,8.582,8.555,8.506,8.447,8.381,8.313,8.242,8.141
DRCR,0.025,0.039,0.058,0.090,0.140,0.216,0.279,0.354,0.439,0.532,0.645,0.758,0.870,0.975,1.078,1.188,1.282,1.365,1.437,1.506,1.561,1.587,1.589,1.584,1.575,1.564,1.552,1.540,1.526,1.508
DRUM,0.243,0.362,0.511,0.733,1.046,1.477,1.911,2.426,3.005,3.643,4.415,5.192,5.962,6.678,7.382,8.140,8.784,9.351,9.844,10.313,10.694,10.868,10.886,10.852,10.790,10.714,10.631,10.545,10.455,10.327
DUBE_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
DUDH_P,0.052,0.076,0.105,0.145,0.198,0.266,0.344,0.437,0.541,0.656,0.795,0.935,1.074,1.203,1.330,1.467,1.582,1.685,1.774,1.858,1.927,1.958,1.961,1.955,1.944,1.930,1.915,1.900,1.884,1.860
DUGR_P,0.047,0.076,0.117,0.188,0.300,0.474,0.613,0.778,0.964,1.168,1.416,1.665,1.912,2.142,2.367,2.611,2.817,2.999,3.157,3.308,3.430,3.485,3.491,3.480,3.461,3.436,3.409,3.382,3.353,3.312
