Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CHAR_P,7.255,7.219,7.174,7.170,7.112,7.046,6.983,6.930,6.881,6.872,6.850,6.859,6.881,6.917,6.957,7.023,7.117,7.197,7.281,7.392,7.503,7.650,7.788,7.935,8.077,8.192,8.308,8.388,8.428,8.455
CHAS,34.839,34.669,34.455,34.434,34.156,33.836,33.537,33.281,33.046,33.003,32.897,32.939,33.046,33.217,33.409,33.729,34.178,34.562,34.967,35.501,36.035,36.739,37.401,38.106,38.789,39.344,39.899,40.283,40.475,40.603
CHIC_1,27.615,27.469,27.303,27.288,27.069,26.817,26.581,26.380,26.196,26.164,26.082,26.118,26.207,26.345,26.502,26.761,27.121,27.433,27.759,28.189,28.619,29.184,29.716,30.283,30.833,31.278,31.728,32.039,32.199,32.307
CHSI_1,57.004,56.704,56.361,56.330,55.877,55.358,54.869,54.454,54.075,54.010,53.839,53.914,54.098,54.383,54.707,55.241,55.986,56.628,57.301,58.189,59.076,60.244,61.341,62.511,63.647,64.567,65.495,66.137,66.467,66.691
CHTE_1,139.819,139.082,138.242,138.166,137.055,135.781,134.583,133.566,132.634,132.475,132.057,132.241,132.693,133.392,134.186,135.496,137.321,138.898,140.549,142.726,144.902,147.766,150.456,153.328,156.112,158.369,160.645,162.221,163.029,163.579
CITR_1,254.580,253.239,251.708,251.570,249.548,247.228,245.046,243.195,241.498,241.208,240.447,240.783,241.604,242.877,244.323,246.708,250.033,252.903,255.909,259.873,263.835,269.049,273.948,279.177,284.247,288.356,292.500,295.369,296.841,297.842
CLAY_P,15.568,15.492,15.396,15.387,15.263,15.120,14.986,14.872,14.767,14.748,14.700,14.719,14.767,14.843,14.929,15.072,15.272,15.444,15.625,15.864,16.102,16.417,16.713,17.028,17.333,17.581,17.829,18.001,18.086,18.144
CLYM,29.992,29.845,29.661,29.642,29.403,29.128,28.871,28.650,28.448,28.411,28.319,28.356,28.448,28.595,28.760,29.036,29.422,29.753,30.102,30.561,31.021,31.627,32.197,32.803,33.391,33.869,34.347,34.678,34.843,34.953
COAT,25.763,25.637,25.479,25.463,25.258,25.021,24.800,24.611,24.437,24.405,24.326,24.358,24.437,24.563,24.705,24.942,25.274,25.558,25.858,26.252,26.647,27.168,27.657,28.178,28.683,29.094,29.504,29.788,29.931,30.025
COCK,20.032,19.934,19.811,19.799,19.639,19.455,19.283,19.136,19.001,18.976,18.915,18.939,19.001,19.099,19.210,19.394,19.651,19.872,20.106,20.412,20.719,21.124,21.505,21.910,22.303,22.622,22.941,23.162,23.272,23.346
CONQA1;SASA,78.569,78.154,77.682,77.640,77.016,76.300,75.627,75.055,74.531,74.442,74.207,74.311,74.564,74.957,75.403,76.139,77.165,78.051,78.979,80.203,81.425,83.034,84.546,86.160,87.724,88.993,90.272,91.157,91.611,91.920
COUA_P,9.755,9.707,9.647,9.641,9.563,9.474,9.390,9.318,9.253,9.241,9.211,9.223,9.253,9.300,9.354,9.444,9.569,9.677,9.790,9.940,10.089,10.287,10.472,10.669,10.860,11.016,11.171,11.279,11.333,11.368
COVE_1,125.517,124.856,124.101,124.033,123.036,121.892,120.817,119.904,119.067,118.924,118.549,118.714,119.120,119.747,120.460,121.636,123.275,124.690,126.173,128.127,130.080,132.651,135.066,137.644,140.144,142.170,144.213,145.627,146.353,146.847
COWL_1;ECLA_H,150.358,149.566,148.661,148.580,147.385,146.016,144.727,143.633,142.631,142.460,142.011,142.209,142.694,143.446,144.300,145.708,147.672,149.367,151.143,153.484,155.824,158.903,161.797,164.885,167.879,170.306,172.754,174.448,175.318,175.908
COYL,21.125,21.021,20.892,20.879,20.711,20.517,20.335,20.180,20.038,20.012,19.947,19.973,20.038,20.141,20.258,20.452,20.724,20.957,21.203,21.526,21.850,22.277,22.678,23.106,23.520,23.856,24.193,24.426,24.542,24.620
CRAI_P,8.962,8.918,8.863,8.857,8.786,8.704,8.627,8.561,8.501,8.490,8.462,8.473,8.501,8.544,8.594,8.676,8.792,8.890,8.995,9.132,9.269,9.451,9.621,9.802,9.978,10.120,10.263,10.362,10.412,10.444
CREB_1,141.082,140.338,139.490,139.413,138.293,137.008,135.798,134.772,133.832,133.671,133.250,133.435,133.891,134.596,135.397,136.719,138.562,140.152,141.818,144.015,146.210,149.100,151.815,154.713,157.522,159.800,162.096,163.686,164.502,165.056
CROO,14.488,14.417,14.328,14.319,14.203,14.070,13.946,13.840,13.742,13.724,13.680,13.698,13.742,13.813,13.893,14.026,14.212,14.373,14.541,14.763,14.985,15.278,15.553,15.846,16.130,16.361,16.592,16.752,16.831,16.885
CUMB,19.929,19.831,19.709,19.697,19.538,19.355,19.184,19.037,18.903,18.879,18.817,18.842,18.903,19.001,19.111,19.294,19.550,19.770,20.002,20.307,20.613,21.015,21.394,21.797,22.188,22.505,22.823,23.043,23.152,23.226
