Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DEWP,0.069,0.087,0.110,0.140,0.176,0.221,0.274,0.337,0.409,0.505,0.605,0.718,0.843,0.978,1.120,1.288,1.462,1.630,1.793,1.943,2.087,2.227,2.362,2.488,2.613,2.698,2.753,2.771,2.789,2.807
DOUN_P,0.001,0.002,0.002,0.003,0.004,0.006,0.009,0.012,0.017,0.021,0.025,0.030,0.035,0.041,0.047,0.054,0.061,0.068,0.075,0.082,0.087,0.093,0.099,0.104,0.109,0.113,0.115,0.116,0.117,0.118
DRAK_1,0.840,1.089,1.436,1.923,2.582,3.498,4.728,6.384,8.582,10.591,12.682,15.047,17.671,20.509,23.489,26.997,30.649,34.179,37.591,40.749,43.748,46.684,49.512,52.170,54.781,56.569,57.718,58.089,58.465,58.861
DRAX_1,0.130,0.170,0.228,0.311,0.427,0.593,0.821,1.134,1.559,1.924,2.305,2.734,3.211,3.727,4.268,4.906,5.569,6.211,6.831,7.405,7.950,8.483,8.997,9.480,9.954,10.279,10.488,10.556,10.624,10.696
DRCR,0.024,0.031,0.042,0.058,0.079,0.110,0.152,0.210,0.289,0.356,0.427,0.506,0.595,0.690,0.790,0.909,1.031,1.150,1.265,1.371,1.472,1.571,1.666,1.756,1.843,1.904,1.942,1.955,1.967,1.981
DRUM,0.238,0.305,0.395,0.518,0.677,0.890,1.165,1.522,1.978,2.441,2.923,3.468,4.073,4.727,5.414,6.223,7.064,7.878,8.665,9.392,10.084,10.760,11.412,12.025,12.627,13.039,13.304,13.389,13.476,13.567
DUBE_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
DUDH_P,0.051,0.065,0.083,0.107,0.137,0.176,0.224,0.283,0.356,0.440,0.527,0.625,0.734,0.852,0.975,1.121,1.273,1.419,1.561,1.692,1.817,1.939,2.056,2.166,2.275,2.349,2.397,2.412,2.428,2.444
DUGR_P,0.046,0.061,0.082,0.115,0.161,0.228,0.322,0.453,0.634,0.783,0.938,1.112,1.306,1.516,1.736,1.996,2.266,2.527,2.779,3.012,3.234,3.451,3.660,3.857,4.050,4.182,4.267,4.294,4.322,4.351
DUMF,0.132,0.176,0.244,0.348,0.500,0.726,1.048,1.504,2.142,2.642,3.164,3.754,4.408,5.116,5.860,6.736,7.646,8.528,9.378,10.166,10.914,11.646,12.352,13.016,13.668,14.114,14.400,14.492,14.586,14.684
DUNB,0.271,0.346,0.445,0.577,0.746,0.967,1.247,1.601,2.044,2.522,3.020,3.584,4.209,4.884,5.594,6.429,7.299,8.140,8.952,9.705,10.419,11.118,11.792,12.425,13.047,13.472,13.746,13.834,13.924,14.018
DUNF,0.145,0.189,0.251,0.341,0.465,0.641,0.881,1.209,1.651,2.038,2.440,2.895,3.400,3.946,4.519,5.194,5.897,6.576,7.232,7.840,8.417,8.982,9.526,10.038,10.540,10.884,11.105,11.176,11.249,11.325
DUNO_P,0.046,0.061,0.081,0.111,0.152,0.210,0.291,0.401,0.551,0.680,0.814,0.966,1.134,1.317,1.508,1.733,1.968,2.194,2.413,2.616,2.809,2.997,3.179,3.349,3.517,3.632,3.706,3.729,3.754,3.779
DYCE_P,0.175,0.226,0.297,0.397,0.531,0.717,0.965,1.297,1.736,2.142,2.565,3.043,3.574,4.148,4.751,5.460,6.199,6.913,7.603,8.242,8.848,9.442,10.014,10.552,11.080,11.441,11.674,11.749,11.825,11.905
EALI_6,1.855,2.314,2.864,3.510,4.203,4.941,5.622,6.160,6.406,7.905,9.467,11.232,13.191,15.309,17.534,20.152,22.878,25.514,28.060,30.418,32.656,34.848,36.959,38.943,40.892,42.227,43.084,43.361,43.642,43.938
EASO_1,2.347,2.989,3.832,4.943,6.339,8.149,10.399,13.206,16.659,20.559,24.619,29.210,34.305,39.813,45.598,52.407,59.496,66.351,72.974,79.103,84.926,90.624,96.115,101.276,106.344,109.814,112.045,112.765,113.496,114.264
ECCL,0.209,0.269,0.353,0.469,0.624,0.837,1.118,1.493,1.985,2.450,2.934,3.481,4.088,4.745,5.434,6.246,7.091,7.907,8.697,9.427,10.121,10.800,11.455,12.070,12.674,13.087,13.353,13.439,13.526,13.618
ECLA_1,9.430,11.707,14.366,17.386,20.428,23.381,25.571,26.362,24.734,30.524,36.553,43.370,50.934,59.113,67.702,77.811,88.337,98.513,108.348,117.448,126.093,134.554,142.707,150.368,157.893,163.046,166.358,167.428,168.512,169.653
EERH,0.407,0.531,0.706,0.956,1.301,1.787,2.451,3.356,4.573,5.643,6.758,8.019,9.417,10.929,12.517,14.386,16.332,18.214,20.032,21.715,23.313,24.877,26.384,27.801,29.192,30.145,30.757,30.955,31.155,31.366
EKIL,0.061,0.079,0.105,0.142,0.192,0.262,0.357,0.486,0.658,0.812,0.972,1.154,1.355,1.573,1.801,2.070,2.350,2.620,2.882,3.124,3.354,3.579,3.796,4.000,4.200,4.337,4.425,4.453,4.482,4.513
EKIS,0.006,0.008,0.011,0.015,0.020,0.028,0.039,0.055,0.076,0.094,0.112,0.133,0.156,0.181,0.208,0.239,0.271,0.302,0.332,0.360,0.387,0.413,0.438,0.461,0.484,0.500,0.510,0.514,0.517,0.520
