Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
COUA_P,0.041,0.083,0.130,0.183,0.236,0.355,0.389,0.440,0.507,0.592,0.876,0.998,1.154,1.331,1.620,2.715,3.185,3.609,4.017,4.378,5.822,6.298,6.697,7.040,7.287,8.542,8.780,8.995,9.254,9.341
COVE_1,0.626,1.252,1.967,2.772,3.577,3.558,3.897,4.405,5.083,5.930,6.396,7.286,8.420,9.715,11.820,12.988,15.241,17.268,19.220,20.946,21.806,23.587,25.083,26.366,27.293,27.125,27.879,28.564,29.386,29.660
COWL_1;ECLA_H,0.645,1.290,2.027,2.856,3.685,3.638,3.984,4.504,5.196,6.063,6.536,7.446,8.604,9.928,12.079,13.269,15.570,17.641,19.635,21.399,22.300,24.122,25.652,26.964,27.911,27.722,28.492,29.192,30.032,30.312
COYL,0.040,0.081,0.127,0.179,0.230,0.335,0.367,0.414,0.478,0.558,0.818,0.931,1.076,1.242,1.511,2.521,2.958,3.352,3.730,4.066,5.391,5.832,6.202,6.519,6.748,7.891,8.110,8.309,8.549,8.628
CRAI_P,0.052,0.103,0.163,0.229,0.296,0.444,0.486,0.550,0.634,0.740,1.095,1.248,1.442,1.664,2.024,3.393,3.981,4.510,5.020,5.471,7.276,7.870,8.370,8.798,9.107,10.675,10.972,11.241,11.565,11.673
CREB_1,0.158,0.315,0.495,0.698,0.901,0.966,1.058,1.196,1.380,1.610,1.794,2.044,2.362,2.725,3.316,3.775,4.430,5.019,5.587,6.088,6.382,6.903,7.341,7.717,7.988,7.890,8.109,8.309,8.548,8.627
CROO,0.044,0.089,0.139,0.196,0.253,0.367,0.402,0.455,0.524,0.611,0.899,1.024,1.183,1.365,1.661,2.789,3.272,3.707,4.126,4.497,5.980,6.469,6.879,7.231,7.485,8.764,9.007,9.229,9.494,9.583
CUMB,0.038,0.075,0.118,0.167,0.215,0.319,0.349,0.394,0.455,0.531,0.785,0.894,1.033,1.192,1.450,2.436,2.858,3.238,3.604,3.928,5.225,5.652,6.011,6.318,6.540,7.663,7.876,8.070,8.302,8.379
CUPA,0.046,0.093,0.146,0.205,0.265,0.392,0.430,0.486,0.561,0.654,0.966,1.101,1.272,1.468,1.786,3.000,3.520,3.988,4.439,4.838,6.436,6.961,7.403,7.782,8.055,9.439,9.701,9.939,10.225,10.320
CURR,0.017,0.033,0.052,0.074,0.095,0.138,0.151,0.171,0.197,0.230,0.337,0.384,0.444,0.512,0.623,1.039,1.219,1.381,1.537,1.676,2.222,2.403,2.556,2.687,2.781,3.252,3.342,3.425,3.523,3.556
DALM3,0.031,0.062,0.098,0.138,0.178,0.259,0.283,0.320,0.370,0.431,0.632,0.720,0.832,0.960,1.168,1.949,2.287,2.591,2.884,3.143,4.168,4.509,4.795,5.040,5.217,6.101,6.270,6.424,6.609,6.671
DEVM,0.019,0.039,0.061,0.086,0.111,0.161,0.176,0.199,0.230,0.268,0.393,0.448,0.518,0.597,0.727,1.212,1.422,1.611,1.794,1.955,2.592,2.804,2.982,3.134,3.244,3.794,3.899,3.995,4.110,4.149
DEVO,0.066,0.132,0.207,0.292,0.376,0.557,0.610,0.690,0.796,0.929,1.372,1.564,1.807,2.085,2.536,4.260,4.999,5.663,6.304,6.870,9.139,9.886,10.513,11.051,11.439,13.404,13.776,14.114,14.521,14.656
DEWP,0.035,0.071,0.111,0.157,0.202,0.294,0.322,0.363,0.419,0.489,0.717,0.817,0.944,1.089,1.325,2.211,2.594,2.939,3.271,3.565,4.727,5.114,5.438,5.716,5.917,6.919,7.112,7.286,7.496,7.566
DOUN_P,0.010,0.020,0.032,0.045,0.058,0.085,0.093,0.106,0.122,0.142,0.203,0.232,0.268,0.309,0.376,0.607,0.712,0.807,0.898,0.979,1.280,1.385,1.473,1.548,1.602,1.863,1.915,1.962,2.018,2.037
DRAK_1,0.457,0.915,1.438,2.026,2.614,2.633,2.884,3.260,3.762,4.388,4.736,5.395,6.235,7.194,8.753,9.608,11.274,12.774,14.217,15.495,16.080,17.393,18.497,19.443,20.126,20.014,20.570,21.075,21.682,21.884
