Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CEAN_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CELL_1,34.700,35.010,35.460,36.220,37.160,38.100,39.760,41.780,44.510,48.120,52.910,58.740,64.380,72.010,76.950,80.850,80.490,80.130,81.870,82.200,84.620,87.020,89.410,91.770,94.120,96.450,98.760,101.050,103.330,105.580
CHAP,0.000,0.000,0.000,0.050,0.100,0.150,0.210,0.280,0.350,0.490,0.620,0.770,0.940,1.140,1.320,1.500,1.610,1.720,1.870,2.000,2.170,2.350,2.540,2.730,2.920,3.120,3.330,3.540,3.760,3.980
CHAR_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CHAS,0.000,0.000,0.000,0.050,0.100,0.150,0.210,0.280,0.350,0.490,0.620,0.770,0.940,1.140,1.320,1.500,1.610,1.720,1.870,2.000,2.170,2.350,2.540,2.730,2.920,3.120,3.330,3.540,3.760,3.980
CHIC_1,62.930,63.490,64.300,66.170,68.470,70.760,74.820,79.750,86.420,95.260,106.960,121.210,135.000,153.640,165.720,175.260,174.380,173.500,177.760,178.570,184.490,190.360,196.180,201.960,207.700,213.390,219.040,224.640,230.210,235.720
CHSI_1,6.480,6.540,6.620,6.700,6.790,6.870,7.030,7.220,7.480,7.830,8.280,8.840,9.380,10.100,10.570,10.950,10.910,10.880,11.040,11.070,11.310,11.530,11.760,11.990,12.210,12.430,12.650,12.870,13.090,13.300
CHTE_1,133.730,134.920,136.640,136.740,136.860,136.990,137.210,137.480,137.840,138.330,138.960,139.740,140.490,141.510,142.170,142.690,142.640,142.590,142.830,142.870,143.190,143.510,143.830,144.150,144.460,144.770,145.080,145.380,145.690,145.990
CITR_1,0.000,0.000,0.000,0.050,0.100,0.160,0.260,0.380,0.550,0.770,1.060,1.410,1.750,2.220,2.510,2.750,2.730,2.710,2.810,2.830,2.980,3.130,3.270,3.410,3.560,3.700,3.840,3.980,4.110,4.250
CLAY_P,0.000,0.000,0.000,0.020,0.040,0.060,0.090,0.120,0.150,0.210,0.270,0.330,0.400,0.480,0.550,0.620,0.660,0.700,0.750,0.800,0.870,0.930,1.000,1.070,1.140,1.220,1.300,1.370,1.460,1.540
CLYM,0.000,0.000,0.000,0.050,0.100,0.150,0.210,0.280,0.350,0.490,0.620,0.770,0.940,1.140,1.320,1.500,1.610,1.720,1.870,2.000,2.170,2.350,2.540,2.730,2.920,3.120,3.330,3.540,3.760,3.980
COAT,0.000,0.000,0.000,0.050,0.100,0.150,0.210,0.280,0.350,0.490,0.620,0.770,0.940,1.140,1.320,1.500,1.610,1.720,1.870,2.000,2.170,2.350,2.540,2.730,2.920,3.120,3.330,3.540,3.760,3.980
COCK,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CONQA1;SASA,108.740,109.710,111.100,111.360,111.670,111.980,112.540,113.210,114.120,115.320,116.920,118.860,120.740,123.280,124.930,126.230,126.110,125.990,126.570,126.680,127.490,128.290,129.080,129.870,130.660,131.430,132.200,132.970,133.720,134.480
