Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
COUA_P,0.174,0.242,0.368,0.511,0.669,0.803,0.956,1.181,1.424,1.691,1.910,2.123,2.431,2.791,3.206,3.541,3.517,4.184,4.827,5.445,5.865,6.098,6.603,7.115,7.626,7.928,8.035,8.397,8.728,9.025,9.290
COVE_1,2.910,4.061,6.169,8.559,11.203,13.456,15.713,19.411,23.392,27.785,31.375,34.909,39.981,45.890,52.711,58.220,59.981,71.361,82.329,92.873,100.040,106.665,115.497,124.461,133.385,138.678,142.322,148.748,154.606,159.863,164.563
COWL_1;ECLA_H,3.854,5.378,8.170,11.335,14.835,17.819,20.723,25.601,30.850,36.645,41.379,44.486,50.949,58.480,67.173,74.192,72.851,86.671,99.993,112.799,121.504,125.928,136.354,146.937,157.473,163.722,166.134,173.634,180.472,186.608,192.096
COYL,0.359,0.501,0.761,1.055,1.381,1.659,1.999,2.469,2.976,3.534,3.991,4.502,5.156,5.918,6.798,7.508,7.586,9.025,10.412,11.746,12.652,13.289,14.390,15.506,16.618,17.278,17.591,18.385,19.109,19.759,20.340
CRAI_P,0.299,0.417,0.633,0.878,1.149,1.380,1.637,2.023,2.437,2.895,3.269,3.629,4.156,4.770,5.479,6.052,6.006,7.146,8.244,9.300,10.018,10.414,11.276,12.151,13.022,13.539,13.720,14.339,14.904,15.411,15.864
CREB_1,2.236,3.120,4.740,6.576,8.607,10.338,12.959,16.010,19.293,22.916,25.877,29.214,33.458,38.403,44.112,48.722,51.390,61.140,70.537,79.570,85.711,91.528,99.106,106.798,114.456,118.998,122.632,128.169,133.216,137.746,141.796
CROO,0.437,0.610,0.927,1.286,1.682,2.020,2.353,2.906,3.502,4.160,4.698,5.319,6.092,6.992,8.031,8.871,9.119,10.849,12.517,14.120,15.210,16.264,17.610,18.977,20.338,21.144,21.728,22.709,23.604,24.406,25.123
CUMB,0.294,0.410,0.623,0.864,1.131,1.359,1.644,2.031,2.447,2.907,3.283,3.709,4.248,4.875,5.600,6.185,6.254,7.441,8.584,9.684,10.431,10.954,11.860,12.781,13.697,14.241,14.495,15.150,15.746,16.282,16.761
CUPA,0.362,0.505,0.767,1.065,1.394,1.674,2.025,2.501,3.014,3.580,4.043,4.568,5.232,6.005,6.897,7.618,7.703,9.164,10.573,11.927,12.847,13.491,14.608,15.742,16.871,17.540,17.853,18.659,19.394,20.054,20.643
CURR,0.148,0.206,0.313,0.435,0.569,0.684,0.824,1.018,1.226,1.457,1.645,1.855,2.125,2.439,2.802,3.094,3.126,3.720,4.291,4.841,5.214,5.477,5.930,6.391,6.849,7.121,7.250,7.577,7.875,8.143,8.383
DALM3,0.277,0.387,0.588,0.816,1.068,1.283,1.545,1.909,2.301,2.733,3.086,3.481,3.986,4.576,5.256,5.805,5.865,6.978,8.050,9.081,9.782,10.274,11.125,11.988,12.848,13.358,13.600,14.214,14.774,15.276,15.726
DEVM,0.173,0.241,0.366,0.507,0.664,0.798,0.961,1.187,1.431,1.699,1.919,2.165,2.479,2.845,3.268,3.610,3.647,4.339,5.006,5.648,6.083,6.390,6.919,7.456,7.990,8.307,8.458,8.840,9.188,9.500,9.780
DEVO,0.514,0.717,1.090,1.512,1.979,2.377,2.875,3.552,4.280,5.084,5.741,6.487,7.429,8.527,9.795,10.819,10.939,13.014,15.014,16.937,18.244,19.158,20.745,22.355,23.958,24.908,25.353,26.498,27.542,28.478,29.315
DEWP,0.315,0.439,0.667,0.925,1.211,1.455,1.753,2.165,2.609,3.099,3.500,3.948,4.521,5.190,5.961,6.584,6.652,7.914,9.130,10.300,11.095,11.653,12.618,13.597,14.572,15.150,15.425,16.121,16.756,17.326,17.836
DOUN_P,0.031,0.044,0.066,0.092,0.120,0.145,0.140,0.173,0.209,0.248,0.280,0.267,0.306,0.351,0.403,0.446,0.376,0.448,0.516,0.582,0.627,0.611,0.661,0.712,0.764,0.794,0.787,0.823,0.855,0.884,0.910
DRAK_1,1.062,1.482,2.252,3.124,4.089,4.912,5.730,7.079,8.530,10.132,11.441,12.497,14.313,16.429,18.871,20.843,20.888,24.850,28.670,32.341,34.837,36.602,39.632,42.708,45.771,47.587,48.568,50.761,52.760,54.554,56.158
DRAX_1,0.372,0.519,0.788,1.094,1.432,1.720,2.107,2.603,3.137,3.726,4.208,4.559,5.222,5.994,6.885,7.604,7.599,9.040,10.430,11.766,12.674,13.142,14.230,15.334,16.434,17.086,17.423,18.210,18.927,19.570,20.146
DRCR,0.159,0.222,0.337,0.468,0.612,0.735,0.889,1.098,1.324,1.572,1.775,2.006,2.297,2.637,3.029,3.345,3.382,4.024,4.642,5.237,5.641,5.924,6.414,6.912,7.408,7.702,7.839,8.193,8.516,8.805,9.064
DRUM,0.804,1.121,1.704,2.363,3.093,3.716,4.495,5.552,6.691,7.948,8.975,10.140,11.613,13.329,15.311,16.911,17.099,20.343,23.469,26.475,28.518,29.947,32.427,34.944,37.449,38.935,39.631,41.420,43.051,44.515,45.824
DUBE_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001
DUDH_P,0.404,0.564,0.857,1.189,1.557,1.870,2.226,2.750,3.314,3.936,4.445,4.941,5.659,6.495,7.461,8.241,8.185,9.738,11.234,12.673,13.651,14.193,15.368,16.561,17.748,18.452,18.700,19.545,20.314,21.005,21.623
